query_string,candidate_string,match
K-W Co,K.W. Rastall Oil Company,0.0
Optim Energy LLC,"Optim Energy, LLC",1.0
CARGILL INC,"Cargill, Incorporated",1.0
Cargill Inc,"Cargill, Incorporated",1.0
BP NORTH AMERICA,BP Corporation North America Inc.,1.0
Pacific Hydropower Co,Pacific Gas and Electric Company,0.0
Wellhead Services Inc,Newpark Wellhead Services Inc,0.0
Mirant Kendall LLC,Mirant Trust I,1.0
Concord Blue Energy,Concord II Maritime Corporation,0.0
A & N Electric Coop,"A & N Electric Cooperative, Inc.",1.0
Catalyst Paper Corp,Catalyst Paper Corporation,1.0
SWIFT TRANSPORTATION CO,"Swift Transportation Co., LLC",1.0
Exelon Generation Co LLC,Exelon Corporation,1.0
Calpine Corp-Magic Valley,Calpine Natural Gas Trust,0.0
Calpine Corp-King City,Calpine Corporation,1.0
General Capacitor,"General Motors Treasury Center, LLC",0.0
Garden Wind LLC,"Wind Capital Group, LLC",0.0
Acorn Energy,"Acorn Development Group, Inc.",0.0
Calpine Corp - Metcalf Energy Center,Calpine Corporation,1.0
O2energies Inc,"O2energies, Inc",1.0
Millennium Power Partners LP,"Millennium Power Partners, L.P.",1.0
Georgia Pacific CSO LLC,Georgia-Pacific LLC,1.0
Los Angeles County,Los Angeles Magazine,0.0
Frederick County Virginia,Frederick County Bank,0.0
Energy Future Holdings Corp,"Energy One, LLC",0.0
General Electric Co,General Electric Company,1.0
Lake Road Generating Co LP,"Lake Road Generating Company, LLC",1.0
Northeast Texas Electric Cooperative,"Northeast Missouri Electric Power Cooperative, Inc.",0.0
Lakeview Light & Power,Enron Global Power & Pipelines L.L.C.,0.0
Southern Company,Southern California Gas Co.,0.0
Eco Power Solutions,Eco-Trade Corporation,0.0
Cloverland Electric Co,"J-A-C Electric Cooperative, Inc.",0.0
Oxford Catalysts Group,Oxford Metrics plc,0.0
Aurora Energy LLC,"Aurora Energy, LLC",1.0
Atlantic Richfield,Atlantic Carbon Group plc,0.0
North Jersey Energy Assoc LP,"Energy North, Inc.",0.0
SP Fiber Technologies LLC,"SP Fiber Holdings, Inc.",1.0
Oil Oxidizer,Oil America Group Corporation,0.0
Tri-State G & T Assn Inc,Tri State Propane,0.0
Verso Paper,"Verso Paper Holdings, LLC",1.0
Verso Paper Androscoggin LLC,"Verso Paper Holdings, LLC",1.0
FreePort-McMoRan-Corp-Cobre Mines,Freeport-McMoRan Inc.,1.0
FreePort-McMoRan-Corp-Cobre Mines,Freeport McMoRan Inc.,1.0
J R Simplot Company,J-R Advertising Company,0.0
Automotive X Prize,Automotive Retail Group,0.0
Mojave Cogeneration L P,"Mojave Cogeneration Company, LP",1.0
Csa America,YJ America Inc,0.0
Oregon State University,Oregon State Bank,0.0
Lowe Partners LP,Tuleta Energy Partners L.L.C.,0.0
Montville Power LLC,Manchief Power Company LLC,0.0
Four Dam Pool,four dam pool agency,1.0
Generation II Locomotives Inc,Generation-H,0.0
Blue Canyon Windpower V LLC,Blue Canyon Windpower VI LLC,1.0
Cleco Power LLC,Oak Grove Power Company LLC,0.0
Martin Midstream Partnership LP,Martin Midstream Partners L.P.,1.0
Circle K Corp,Circle Bank,0.0
"Hastings, City of",Hastings City Bank,0.0
St Mary's Hospital,"St. Mary's Chemicals, Inc.",0.0
C P Crane LLC,P C Ltd,0.0
Weyerhaeuser Co NR New Bern CF,Weyerhaeuser Co.,1.0
AgriWind LLC,Agriwind Llc,1.0
Eastman Cogeneration LP,Cogeneration Eastman L P,1.0
Laidlaw Energy,NuStar Energy L.P.,0.0
Mesa Wind,"Groen Wind, LLC",0.0
Roth Rock Wind Farm LLC,"Exelon Wind 1, LLC",0.0
Sunray Energy Inc,"EM Energy, Inc.",0.0
South Robeson Farm LLC,"South Jersey Industries, Inc.",0.0
DUKE ENERGY,Duke Energy Corporation,1.0
Green Lane Energy Inc,"Green Energy Resources, Inc.",0.0
NRG Energy Inc,"Bald Eagle Energy, Inc.",0.0
PROGRESS ENERGY,Progress Energy Inc.,1.0
SOUTHWEST CASINO & HOTEL CORPORATION,Southwest Casino and Hotel Corp.,1.0
NRG Energy Services,Shank Services,0.0
SUEZ Energy Generation NA Inc,"Sky Generation, Inc.",0.0
US Oil & Gas Assn,US Oil and Refining Company,0.0
WYNDHAM WORLDWIDE CORP,Wyndham Worldwide Corporation,1.0
Roadrunner I LLC,"Roadrunner Drilling, L.L.C.",0.0
Los Alamos County,Los Alamos Oil LLC,0.0
Energy 2001 Inc,Energy Harvest Group Inc.,0.0
Rolling Hills Generating LLC,"Rolling Hills Generating, L.L.C.",1.0
Duke Energy DEGS North Allegheny,Duke Energy Corporation,1.0
Florida Power & Light Co,"Florida Power Development, LLC",0.0
AltaGas Renewable Energy CO LLC,AltaGas Idemitsu Joint Venture Limited Partnership,0.0
Clean Power Group,Clean Way Corporation,0.0
BP America Inc,"Mercuria Energy America, Inc.",0.0
BT Capital,Dynegy Capital Trust II,0.0
Tenaska Alabama B LP,"Tenaska Alabama II Partners, L.P.",1.0
Fort Chicago,Fort Calgary Resources Ltd.,0.0
RYS Ltd,S.R.P. North Ventures Ltd.,0.0
Los Alamos County,Los Alamos Medical Center,0.0
GRIFFITH ENERGY LLC,"Griffith Energy, LLC",1.0
Harvard University,Harvard Dedicated Energy Limited,0.0
Fort Chicago,Fort Loudoun Electric Cooperative Inc.,0.0
WPPI Energy,CP Renewable Energy Limited,0.0
Smurfit Stone Enterprises Inc,Croff Enterprises Inc.,0.0
PSI Energy Inc,Breton Energy Inc.,0.0
FPL Energy FPL E Mill Run WIndpower LLC,"FPL Energy American Wind, LLC",1.0
Springfield Power LLC,"Springfield Development, LLC",0.0
Chevron Products Co,Chevron Products Company U.S.A. Inc.,1.0
Valero Refining Co,Valero Refining Co - Texas,1.0
Eagle Materials Co LLC,"Eagle Consulting, L.L.C",0.0
"Morrisville, Village of",Village of Grant Park Water,0.0
PPM Energy,"VAL Energy, Inc.",0.0
Longview Power LLC,East Coast Power L.L.C.,0.0
Oregon Pipeline,"Oregon Pipeline Company, LLC",1.0
Ford Motor Co,Ford Motor Company Capital Trust I,1.0
AG Energy Inc,"Paragon Energy, Inc.",0.0
Castleton Power LLC,Big Brown Power Company LLC,0.0
American Ethane,"American Seeds, LLC",0.0
KEYSPAN ENERGY CORP,KeySpan Energy Corporation,1.0
AES Huntington Beach LLC,"AES Huntington Beach, L.L.C.",1.0
Life Technologies Corporation,Esterline Technologies Corporation,0.0
WVA Manufacturing LLC,"Gulf Manufacturing, L.L.C.",0.0
CHEVRON U S A CHEVRON SHIPPING CHEVRON PIPELINE COMPANY CHEVRON PRODUCTS COMPANY CHEVRON ENVIRONMENTAL SOLUTIONS,Chevron Corporation,1.0
Southwest Generation LLC,Southwest Partners L.P.,0.0
Del Mar Energy Co,Del Mar Energy Company,1.0
TIG Sun Energy I LLC,IC Energy LLC,0.0
AMERESCO,"Ameresco, Inc.",1.0
TPF Operations Inc,NRG Montville Operations Inc.,0.0
Dunkirk Power LLC,Brockton Power Company LLC,0.0
Los Angeles County,Los Angeles Dialysis Center,0.0
Calpine Corp,Calpine Corporation,1.0
CALPINE CORP,Calpine Corporation,1.0
PSEG Power New York Inc,PSEG Power Capital Trust I,1.0
EU Resources,"Tidal Resources, Inc.",0.0
P P M Energy Inc,Galaxy Energy Inc.,0.0
York Haven Power Company LLC,"York Clinic Company, LLC",0.0
Henry Harris,"Henry Oil Company, Inc.",0.0
Moncrief Oil International,"Moncrief Oil International, Inc.",1.0
Southwestern Public Service Co,Southwestern Public Service Company,1.0
Diamond Generating Corporation,"Diamond ""M"" Production Company",0.0
AREVA Group,Covidien Group S.a.r.l.,0.0
American Public Power Assn,Enel Green Power S.p.A.,0.0
North American Energy Alliance LLC,Alliance Energy LLC,0.0
Exelon Power,Exelon Power Corp,1.0
Hazleton Generation LLC,"Renewable Power Generation Network, LLC",0.0
Valero Refining Co California,Valero Refining Company,1.0
PNM Resources,NR2 Resources Corp.,0.0
Western Farmers Elec Coop Inc,Western Farmers Electric Cooperative,1.0
Langford Wind Power LLC,"Berkshire Wind Power, L.L.C.",0.0
Rocky Mountain Power Inc,"Rocky Mountain Gas, Inc.",0.0
GULF COAST RACING LLC,"Gulf Coast Hospital, L.P.",0.0
Energy Factors Inc,Canacol Energy Inc.,0.0
U S Gypsum Co,U.S. Coal Corporation,0.0
Delta Power Services,"Delta Power Services, LLC",1.0
First National Bank,First National Bank Of The South,0.0
SunE Solar Trust VI,"SunE Solar VIII, LLC",1.0
Light Beam Power Co LLC,"Heard County Power, L.L.C.",0.0
Koda Energy LLC,"Energy Tec, LLC",0.0
Electric Power Supply Assn,Electric Boat Corporation,0.0
GE Energy,"GE Energy , LLC",1.0
Aquila Piatt County Power LLC,"Aquila Piatt County Power, L.L.C",1.0
Fuels America,"Flooring America, Inc.",0.0
CalPeak Power LLC,"Sithe Global Power, LLC",0.0
Ameresco Solar Acton LLC,Ameresco Solar Newburyport Llc,1.0
"Los Angeles, City of",Los Angeles Magazine,0.0
"Kansas City, City of",Kansas City Southern,0.0
Huntley Power LLC,"Handley Power, LLC",0.0
Covanta Energy Co,"Covanta Energy, LLC",1.0
Commonwealth Chesapeake Co LLC,"Commonwealth Chesapeake Company, LLC",1.0
BOISE CASCADE LLC,Boise Cascade Company,1.0
Inside Passage Elec Coop Inc,"Inside Passage Electric Cooperative, Inc.",1.0
Graphic Packaging Corp,Graphic Packaging Corporation,1.0
FreePort-McMoRan-Corp-Chino Mines,Freeport-McMoRan Inc.,1.0
FreePort-McMoRan-Corp-Chino Mines,Freeport McMoRan Inc.,1.0
Snowflake Power LLC,Symbion Power LLC,0.0
Middletown Power LLC,Mosaic Power LLC,0.0
FPL Energy Operating Services Inc,"QRE Operating, LLC",0.0
Kankakee Valley Rural E M C,Kankakee Valley Rural Electric Membership Corporation,1.0
Bloomfield Idaho Management,"Bloomfield Idaho Management, Inc",1.0
Cassia Wind,"Whitetail Wind Energy, LLC",0.0
Fresh Air Energy XXIII LLC,"Fresh Air Energy X, LLC",1.0
Fresh AIr Energy XXXII LLC,"Fresh Air Energy X, LLC",1.0
Fresh Air Energy XVIII LLC,"Fresh Air Energy X, LLC",1.0
Western Massachusetts Elec Co,Western Massachusetts Electric Company,1.0
Power Investments Inc,"Virginia Power Services Energy Corp., Inc.",0.0
Alaska Village Elec Coop Inc,"Alaska Village Electric Cooperative, Inc.",1.0
"Spokane, City of","Spokane Energy, LLC",0.0
TransAlta Centralia Gen LLC,TransAlta Centralia Generation LLC,1.0
Bunge North America East LLC,"Bunge North America, Inc.",1.0
Bunge North America East LLC,Bunge North America Inc.,1.0
Energy Factors Inc,"Northstar Energy, Inc.",0.0
Lockhart Power Co,East Coast Power L.L.C.,0.0
New York University,New York Zinc Ltd.,0.0
Sunray Operating Services LLC,"Silver Spike Energy Operating of NM, LLC",0.0
Oroville Energy Inc,Reliance Energy Inc.,0.0
Blue Breezes LLC,"Blue Heron Hydro, LLC",0.0
Csa America,Suncor Energy America Inc.,0.0
L'Energia Energy,"Energy 11, L.P.",0.0
BP AMOCO,BP Amoco Company,1.0
Berry Petroleum Co,"Berry Petroleum Company, LLC",1.0
South Mississippi Electric Power Assn,"South Mississippi Home Health, Inc. - Region II",0.0
AlphaGen Power LLC,"Aventine Power, LLC",0.0
E F Kenilworth LLC,"e-biofuels, LLC",0.0
First National Bank,First National Bank Northwest Ohio,0.0
Sun Edison,"Sun River Operating, Inc.",0.0
Pacific Oroville Power Co,Pacific Coal Corp.,0.0
Rayburn Country Elec Coop Inc,"Rayburn Country Electric Cooperative, Inc.",1.0
Ridgline Energy LLC,TAC Energy,0.0
Piedmont Green Power LLC,"Piedmont Green Power, Inc.",1.0
Rocky Mountain Power Inc,"Rocky Mountain Power, Inc.",1.0
RIM Operating,"Eni US Operating Co., Inc.",0.0
Fairfield University,Fairfield-Maxwell Ltd.,0.0
Iberdrola Renewables Inc,"Iberdrola Renewables, LLC",1.0
Chevron USA Inc,"Energy USA Retail, Inc.",0.0
GDF Suez North America,"GDF SUEZ Energy Generation North America, Inc.",1.0
BC Landfill Energy LLC,"Illinois Landfill, Inc.",0.0
United Technologies,United Farmers Co Op,0.0
Orlando Power Gen I Inc,Orlando Power Generation II LLC,1.0
Boston Edison,Boston Beer Corporation,0.0
Geothermal Resources Assn,"Geothermal Resource Group, Inc.",0.0
Imperial Solar 1 LLC,"Imperial Valley Solar 2, LLC",0.0
"Riverside, City of",Riverside Energy Holdings LLC,0.0
KINDER MORGAN,"Kinder Morgan , Inc.",1.0
KINDER MORGAN,"Kinder Morgan, Inc.",1.0
SunRay Power LLC,"Sun Peak Power Holdings, LLC",0.0
Citizens Thermal Energy,Citizens Thermal Energy Inc.,1.0
Southern California Edison Co,Southern California Edison Company,1.0
Northwest Iowa Power Coop,Northwest Iowa Power Cooperative,1.0
PPG Industries Inc Works 6,"PPG Industries, Inc.",1.0
PPG Industries Inc Works 4,"PPG Industries, Inc.",1.0
City Light & Power Inc,kansas city power and light co,0.0
MMA LA Power LP,"LS Power Development, LLC",0.0
Plug Power,P.M. Power Group Inc.,0.0
PSEG Power,P.M. Power Group Inc.,0.0
Northern Electric Power Co LP,"Northern Electric Power Company, L.P.",1.0
Electric Energy Inc,Electric Plant Board Of Russelville,0.0
Team-Solar Inc,"Team Solar, Inc.",1.0
PNGC Power,P.M. Power Group Inc.,0.0
Sun Catalytix,Sun Video Group HK Limited,0.0
Franklin Power LLC,Franklin Power LLC.,1.0
Guadalupe Power LLC,"Summit Power Group, LLC",0.0
Coolidge Power LLC,"Sugar Creek Power Company, LLC",0.0
North American Hydro Inc,"North American Interpipe, Inc.",0.0
Berkshire Wind Power Cooperative Corp,"Berkshire Wind Power, L.L.C.",1.0
AES Greenidge,"AES Greenidge, L.L.C.",1.0
AES SOUTHLAND,"AES Southland, L.L.C.",1.0
El Dorado Energy LLC,"El Dorado Energy, LLC",1.0
Horizon Wind Energy,"BayWa r.e. Wind, LLC",0.0
US Energy Corp,entergy corporation,0.0
Canandaigua Power Partners LLC,Epsilon Power Partners LLC,0.0
Black Hills Power Inc,Black Hills Power Inc.,1.0
Domestic Fuel Solutions Group,Domestic Energy Corporation,0.0
K-W Co,"W.K. Mcclendon Oil Co., Inc.",0.0
E ON Climate Renewables N America Inc,E.ON Climate & Renewables North America Inc.,1.0
Kent County,Kent Petroleum Limited,0.0
Tucson Electric Power Co,Tucson Electric Power Company,1.0
Energy Investment Fund,"Energy Services Providers, Inc.",0.0
Red Oak Power LLC,Air Power,0.0
P P M Energy Inc,Energy Production Co.,0.0
Big Valley Power LLC,Big Cajun I Peaking Power LLC,0.0
Brown University,Brown & Reich Petroleum Inc.,0.0
LG & E Power Inc,LG&E Power Inc.,1.0
Consolidated Edison Co-NY Inc,Consolidated Edison Co. of New York Inc.,1.0
Dynegy Northeast Gen Inc,"Dynegy Northeast Generation, Inc.",1.0
P H Glatfelter Company,P. H. Glatfelter Company,1.0
ABENGOA BIOENERGY OF IN,"Abengoa Bioenergy of Indiana, LLC",1.0
Mobil Oil,Indian Oil Co,0.0
Brookfield Power,"Condon Wind Power, LLC",0.0
Progen Power,P.M. Power Group Inc.,0.0
North American Energy Services,"Energy North, Inc.",0.0
Lone Star Steel Co,Lone Star LLC,0.0
Modular Wind Energy,"Deepwater Wind, LLC",0.0
Dighton Power LLC,"Dighton Power, LLC",1.0
FGE Power LLC,Montville Power LLC,0.0
Somerset Power LLC,"Desert Power, L.P.",0.0
Consolidated N St Charles Cnty Levee,Consolidated Resources Group Inc.,0.0
U S Government,"U.S. Coal, Inc.",0.0
Shirley Wind LLC,"Shirley Wind, LLC",1.0
Minnesota Power,P.M. Power Group Inc.,0.0
Mississippi Power Co,Ultra Power Corp.,0.0
SX Landfill Energy LLC,"SX Landfill Energy, LLC",1.0
WC Landfill Energy LLC,"WC Landfill Energy, LLC",1.0
New York University,New York Lizards,0.0
Western Generation Agency,Western Irrigation District,0.0
Gulf Power Co,"Gulf Coast Pipeline Services, Inc.",0.0
Alcoa Power Generating Inc Tapoco Div,"Prairie Power, Inc.",0.0
Arizona Solar Energy Industries Assn,"Solar Star Arizona II, LLC",0.0
BP America,"BP America, Inc.",1.0
Middletown Power LLC,"Tawhiri Power, LLC",0.0
Anheuser-Busch Inc,Anheuser-Busch InBev SA/NV,1.0
Duke Energy Corp,Duke Energy Corporation,1.0
Main Street Power,Main Street Bank,0.0
Calvert Cliffs Nuclear PP LLC,"Calvert Cliffs Nuclear Power Plant, Inc.",1.0
High Plains,High Roller Wells LLC,0.0
Pennzoil-Quaker State,Pennzoil-Quaker State Company,1.0
Cedar Falls Utilities,Cedar Road Bioenergy Inc.,0.0
Somerset Regional Water Resources,"Somerset Regional Water Resources, LLC",1.0
Enel Green Power NA Inc,"Enel Green Power North America, Inc.",1.0
Rathdrum Power LLC,"Rathdrum Power, LLC",1.0
Pinelawn Power LLC,"Pinelawn Power, LLC",1.0
Tenaska Georgia I LP,"Tenaska Georgia Partners, L.P.",1.0
Northeast Generation Services Company,"Northeast Generation Services Company, Inc.",1.0
Southern Indiana Gas & Elec Co,"Southern Indiana Gas & Electric Company, Inc.",1.0
Exelon Generation Co LLC,"Exelon Generation Company, LLC",1.0
SPECTRA ENERGY CORPORATION,Spectra Energy Corp,1.0
Wellhead Services Inc,Blast Energy Services Inc.,0.0
Northwest Public Power Assn,Northwest Energy Corporation,0.0
Somerset Windpower LLC,"Somerset Rural Electric Cooperative, Inc.",0.0
Graphic Packaging International,Graphic Packaging International Corp.,1.0
Choctaw Generation L P L L L P,"GenOn Power Generation, LLC",0.0
Smithtown Energy Partners LP,Pacific Energy Partners LP,0.0
Dresser Industries,Dresser Wayne Services Group,0.0
Natural Gas Power Group,Natural Resources USA Corporation,0.0
WESTERN REFINING INC,"Western Refining, Inc.",1.0
Luminant Gen Co LLC Fin Holding,"Oklaco Holding, L.L.C.",0.0
Prairie Power Inc,"Cinergy Global Power, Inc.",0.0
Thunder Bay Power Co,"Thunder Basin Coal Company, L.L.C.",0.0
Renaissance Power LLC,"Thompson River Power, LLC",0.0
Elk Hills Power LLC,"Elk Hills Power, LLC",1.0
Entergy Operations,energy operations group,0.0
M & M Mars Inc,M & M Resources Inc.,0.0
Targa Midstream Services LP,Targa Midstream Services Limited Partnership,1.0
SOWEGA Power LLC,"Signal Hill Power, LLC",0.0
Energy Co,Energy Flow Management Incorporated,0.0
Tesoro Refining Co,Tesoro Refining & Marketing Company LLC,1.0
Harvest Energy Inc,"Juhl Energy Development, Inc.",0.0
Renaissance Power LLC,"Onslow Power Producers, LLC",0.0
Performance Services,Performance Petroleum Co.,0.0
South Carolina Public Service Authority,South Carolina Community,0.0
CMS Generation Operating Co II,"CMS Generation Operating Company II, Inc.",1.0
Valero Refining Co,Valero Refining Co - New Jersey,1.0
Dynegy Power Corporation,Dynegy Power LLC,1.0
AlphaGen Power LLC,Tradinghouse 3 & 4 Power Company LLC,0.0
Domtar Industries Inc,Domtar Industries LLC,1.0
Saluda River Electric Coop Inc,"Saluda River Electric Cooperative, Inc.",1.0
Colmac Energy Inc,"NuTech Energy Resources, Inc.",0.0
Black River Generation LLC,Black Systems,0.0
FPL Energy Cabazon Wind,"FPL Energy American Wind, LLC",1.0
Nuevo Energy Inc,"Energy Corporation of America, Inc.",0.0
American National Power,American Energy Development Corp.,0.0
G2 Energy LLC,"RBN Energy, LLC",0.0
Energy & Environmental Building Assn,Environmental Energy & Finance Corporation,0.0
Prairie State Generating,"Prairie State Generating Company, LLC",1.0
North American Alcohols,North Laurel Ridge Prospect,0.0
Enbridge Energy Co,"Enbridge Energy Company, Inc.",1.0
Pacific Hydropower Co,Pacific Coast Oil Trust,0.0
DTE Energy Services,"DTE Energy Services, Inc.",1.0
Entergy Nuclear Palisades LLC,Entergy Nuclear Holding Company # 1,1.0
Smurfit-Stone Container Enterprises Inc,"Midstream Enterprises, Inc.",0.0
High Plains,"High Desert Power Project, LLC",0.0
Canandaigua Power Partners LLC,"Wilson Creek Power Partners, LLC",0.0
ASSURED GUARANTY CORP,Assured Guaranty Corp.,1.0
MC Power Companies Inc,"PNGC Power, Inc.",0.0
First Solar Inc,"First Solar, Inc.",1.0
Red Oak Power LLC,"Red Oak Power, LLC",1.0
Rockgen Energy LLC,B&R Energy LLC,0.0
Yakima Power,P.M. Power Group Inc.,0.0
PROGRESS ENERGY SERV CO,"Progress Energy Service Company, LLC",1.0
Northampton Generating Co LP,"Northampton Generating Company, L.P.",1.0
Arctic Power,P.M. Power Group Inc.,0.0
Elk City Oklahoma Pipeline LP,"Elk City Oklahoma Pipeline, L.P.",1.0
U S Army,U.S. Energy Partners LLC,0.0
United States Steel,United States Crude International Inc.,0.0
Berkshire Hathaway Energy,Berkshire Hathaway Energy Company,1.0
C & C Technologies,C&P Coal Corporation,0.0
AMERESCO Santa Cruz Energy LLC,Ameresco Santa Clara LLC,1.0
International Paper,International Oil Trading Co. Ltd.,0.0
U S Borax Inc,U.S. Water Services Corporation,0.0
Norwalk Power LLC,"Noble Environmental Power, LLC",0.0
Georgia Power Co,Georgia Power Co.,1.0
Bicent Power,P.M. Power Group Inc.,0.0
System Energy Resources Inc,"Goldnev Resources, Inc.",0.0
Sion Power,P.M. Power Group Inc.,0.0
Crosstex Energy Inc,"Glacial Energy of New England, Inc.",0.0
Solar Power Inc,"Power Ecalene Fuels, Inc.",0.0
Mississippi Power Co,"T G Power, LLC",0.0
Fuels America,Golf Trust of America L.P.,0.0
Tenaska Alabama I Partners LP,"Tenaska Alabama II Partners, L.P.",1.0
SANTA FE PACIFIC GOLD CORPORATION,Santa Fe Pacific Gold,1.0
Zenergy Power,P.M. Power Group Inc.,0.0
Northeast Public Power Assn,"Northeast Medical Center, L.P.",0.0
Resolute Forest Products,Resolute Forest Products Inc.,1.0
Duke Energy Florida Inc,"Duke Energy Florida, LLC",1.0
Blue Hen Wind,Blue Sky Uranium Corp.,0.0
Perennial Power,"Cardinal Power of Canada, L.P.",0.0
Orange Grove Energy LP,Orange Grove Energy L.P,1.0
Calpine Central LP,"Calpine Central, L.p.",1.0
LSP-Cottage Grove Inc,"LSP-Cottage Grove, L.P.",1.0
High Plains,High Arctic Energy Services Limited Partnership,0.0
Alta Wind X LLC,"Alta Wind X Holding Company, LLC",1.0
Green Carbon Inc,Green Plains Partners LP,0.0
Plains All American Pipeline,"Plains All American Pipeline, L.P.",1.0
Yakutat Power Inc,Xeneca Power Development Inc.,0.0
Huntley Power LLC,"Reliant Energy Power Supply, LLC",0.0
U S Government,"U.S. Gas Transportation, Inc.",0.0
New Harquahala Generating Co LLC,New England Electric Transmission Corporation,0.0
Fort Chicago,Fort Payne Improvement Authority,0.0
Central Maine Power,P.M. Power Group Inc.,0.0
First National Bank,First National Bank of Florida,0.0
First National Bank,First National Bank of Georgia,0.0
New Prague Utilities Comm,New Brunswick Energy Marketing Corporation,0.0
System Energy Resources Inc,"Agile Energy, Inc.",0.0
M & M Energy,MCW Energy Group Limited,0.0
System Energy Resources Inc,Ellora Energy Inc.,0.0
LS Power Development LLC,"Mackinaw Power, L.L.C.",0.0
First National Bank,First National Bank of Morgan,0.0
Lower Valley Energy Inc,"Auxillium Energy, Inc.",0.0
SEMASS Partnership,T.E.S. Filer City Station Limited Partnership,0.0
Louisiana Rural Electric Assn,"Louisiana Homecare Of North Louisiana, LLC",0.0
Arkansas Electric Coop Corp,Arkansas Electric Cooperative Corporation,1.0
Calpine Eastern Corp,Calpine Eastern Corporation,1.0
Astoria Energy LLC,"Tsw Energy, L.L.C.",0.0
Prairie State Generating Co LLC,"Prairie State Generating Company, LLC",1.0
International Paper,"International Oil & Gas, Inc.",0.0
P P M Energy Inc,"Baron Energy, Inc., Prior to Reverse Merger with Esconde Resources, Inc. & Permian Legend Petroleum",0.0
Texas-New Mexico Power,P.M. Power Group Inc.,0.0
Huntley Power LLC,Panda Power Annex Fund Hummel Holdings II LLC,0.0
Heorot Power Management,"Crusader Management, LLC",0.0
Westmoreland Energy Inc,"Watch Resources Ltd., Prior to Reverse Merger with Energy 51, Inc.",0.0
Tenaska Virginia Partners LP,"Tenaska Virginia Partners, L.P.",1.0
Devon Power LLC,"People's Power & Gas, LLC",0.0
Holyoke Solar LLC,"Holyoke Solar, Llc",1.0
Sabine Cogen LP,"Sabine Cogen, LP",1.0
DIRECT ENERGY LP,"Direct Energy, LP",1.0
U S Bureau of Reclamation,"U.S. Companies, Inc.",0.0
Solar Energy Industries Assn,Solar Gen 2 LLC,0.0
Fairfield University,Fairfield Industries Incorporated,0.0
Sunflower Electric Power Corporation,"Sunflower Electric Power Corporation, Inc.",1.0
Laurel Capital Partners,Hall-Houston Exploration Partners L.L.C.,0.0
Fuel Cell Power Assn,"Fuel Masters, LLC",0.0
Colorado Springs Utilities,kentucky utilities co,0.0
TENASKA INC,Tenaska Inc.,1.0
Calpine Construction Fin Co LP,"Calpine Construction Finance Company, L.P.",1.0
California PV Energy LLC,"California PV Energy, LLC",1.0
American Wind Energy Assn,Ha Wind Ii Llc,0.0
KapStone Kraft Paper Corp,KapStone Kraft Paper Corporation,1.0
"Shrewsbury, Town of",Town Bank,0.0
Interstate Power and Light,Interstate Power and Light Company,1.0
First National Bank,First National Bank of Pennsylvania,0.0
First National Bank,First National Bank of Bay City,0.0
Wood Group Power Plant Services Inc,BCG Services Inc.,0.0
Csa America,"Advanced Prosthetics of America, Inc.",0.0
Inter-Power/AhlCon Partners L P,"Inter-City Petroleum Marketers, Inc",0.0
First National Bank,First National Bank of Johns Creek,0.0
"Nebraska City, City of",City Of Coatesville Authority,0.0
Atlantic Intracostal Waterway Assn,Atlantic Carbon Group plc,0.0
First National Bank,First National Bank of Missouri City,0.0
Coso Operating Co LLC,"Carbon County Holdings, LLC, Patoka River Coal Company, LLC and Patoka River Holdings, LLC",0.0
US POWER GENERATING CO,"US Power Generating Company, LLC",1.0
Weyerhaeuser Co,Weyerhaeuser Co.,1.0
CONSTELLATION ENERGY GROUP INC,"Constellation Energy Group, Inc.",1.0
Smurfit-Stone Container Corp,"Smurfit-Stone Container Corp., Prior to its merger with Smurfit-Stone Container Enterprises, Inc.",1.0
FPL Energy Operating Serv Inc,"FPL Energy Operating Services, Inc.",1.0
U S Government,U.S. Oil and Gas Resources Inc.,0.0
PROGRESS ENERGY SERVICE CO,"Progress Energy Service Company, LLC",1.0
J & S Group,J & J Snack Foods Sales Corp.,0.0
International Paper,International Environmental Solutions Corp.,0.0
Old Dominion Electric Coop,Old Dominion Electric Cooperative,1.0
Lake Cogen LTD,Lake Lenore Co-Operative Association Limited,0.0
Rice University,Rice?s Gas & Oil Co.,0.0
National Institutes of Health,National Enterprises Inc.,0.0
Baconton Power,JinkoSolar Power Engineering Group Limited,0.0
New York University,"New York Independent System Operator, Inc.",0.0
Constellation Mystic Power LLC,"Constellation Mystic Power, Llc",1.0
Union Oil Company of California,"Union Oil Company of California, Inc.",1.0
Brookfield Energy Marketing US LLC,Brookfield Energy Marketing LP,1.0
PROGRESS ENERGY INC,Progress Energy Inc.,1.0
GE Wind Energy LLC,"GE Wind Energy, LLC",1.0
Florida Rural Water Assn,Florida Water Services Corporation,0.0
North American Power Group,North American Royalty Corp.,0.0
Valley View Transmission LLC,"Valley View Transmission, LLC",1.0
U S Gypsum Co,U.S. Oil and Gas Resources Inc.,0.0
Western Refining Southwest Inc,"Western Refining Southwest, Inc.",1.0
Canadian Hills Wind LLC,"Canadian Hills Wind, LLC",1.0
FREEPORT-MCMORAN COPPER & GOLD,"Freeport-McMoRan Copper & Gold Energy Services, LLC",1.0
Tenaska Georgia Partners LP,"Tenaska Georgia Partners, L.P.",1.0
Reliant Energy Channelview,Reliant Energy Channelview LP,1.0
U S Bureau of Reclamation,"U.S. Oil Co., Inc.",0.0
