query_string,candidate_string,match
Umicore Autocat USA,UMICORE AUTOCAT USA,1
Red Mortgage Capital,RED MORTGAGE CAPITAL,1
Colliers International Valuation and Advisory Services,COLLIERS INTERNATIONAL VALUATION AND ADVISORY SERVICES,1
Goodrich Pump & Engine Control Systems,GOODRICH PUMP & ENGINE CONTROL SYSTEMS,1
Society for Animal Protective Legislation a division of the Animal Welfare Inst,SOCIETY FOR ANIMAL PROTECTIVE LEGISLATION A DIVISION OF THE ANIMAL WELFARE INST,1
The Cook Group Inc.,THE COOK GROUP INC.,1
Food & Water Watch Fund,FOOD & WATER WATCH FUND,1
Technology Service Corp,TECHNOLOGY SERVICE CORP,1
ICON Capital Corp,ICON CAPITAL CORP,1
"City of Goshen, IN","CITY OF GOSHEN, IN",1
Ketchikan Gateway Borough,KETCHIKAN GATEWAY BOROUGH,1
Barron Heinberg & Brocato,BARRON HEINBERG & BROCATO,1
Case Western Reserve Med School,CASE WESTERN RESERVE MED SCHOOL,1
The Optical Society,THE OPTICAL SOCIETY,1
Bicycle Products Suppliers Assn,BICYCLE PRODUCTS SUPPLIERS ASSN,1
New York United Hospital Medical Center,NEW YORK UNITED HOSPITAL MEDICAL CENTER,1
Covidien Inc.,COVIDIEN INC.,1
HardHatBid,HARDHATBID,1
Seymour Johnson Military Affairs Cmte,SEYMOUR JOHNSON MILITARY AFFAIRS CMTE,1
Phoenix Medical & Wellness Center,PHOENIX MEDICAL & WELLNESS CENTER,1
MOSAID Technologies Incorporated,MOSAID TECHNOLOGIES INCORPORATED,1
Charro Operating,CHARRO OPERATING,1
"Akin, Gump, Strauss, Hauer &amp; Feld","AKIN, GUMP, STRAUSS, HAUER &AMP; FELD",1
Urban Development Assocs,URBAN DEVELOPMENT ASSOCS,1
Access Systems Inc,ACCESS SYSTEMS INC,1
Fan Duel,FAN DUEL,1
NuRelm Inc,NURELM INC,1
"Air Advantage, LLC","AIR ADVANTAGE, LLC",1
"City of Trenton, NJ","CITY OF TRENTON, NJ",1
"Continental Dairy Products, Inc.","CONTINENTAL DAIRY PRODUCTS, INC.",1
Stamford Risk Analytics,STAMFORD RISK ANALYTICS,1
"WageWorks, Inc.","WAGEWORKS, INC.",1
EMD Pharmaceuticals,EMD PHARMACEUTICALS,1
City of Colton,CITY OF COLTON,1
Tom Lee & Tony Hsu,TOM LEE & TONY HSU,1
American Society for the Prevention of Cruelty to Animals,AMERICAN SOCIETY FOR THE PREVENTION OF CRUELTY TO ANIMALS,1
High Desert Museum,HIGH DESERT MUSEUM,1
Carolina PCS,CAROLINA PCS,1
Old West Management Company,OLD WEST MANAGEMENT COMPANY,1
Red River Shipping,RED RIVER SHIPPING,1
DirecTV,DIRECTV,1
Healthcare Association of NY State,HEALTHCARE ASSOCIATION OF NY STATE,1
Skytexus International,SKYTEXUS INTERNATIONAL,1
Camden Shipping,CAMDEN SHIPPING,1
UBS Warburg,UBS WARBURG,1
Cortiza Construction Group Inc,CORTIZA CONSTRUCTION GROUP INC,1
"Passport Systems, Inc.","PASSPORT SYSTEMS, INC.",1
Schiavone Construction Co,SCHIAVONE CONSTRUCTION CO,1
Coleman-Toll Limited Partnership,COLEMAN-TOLL LIMITED PARTNERSHIP,1
City of Ontario CA,CITY OF ONTARIO CA,1
American Coalition for Filipino Veterans Inc,AMERICAN COALITION FOR FILIPINO VETERANS INC,1
Brotherhood of Railroad Signalmen,BROTHERHOOD OF RAILROAD SIGNALMEN,1
St Margaret Mercy Healthcare Centers,ST MARGARET MERCY HEALTHCARE CENTERS,1
Mississippi State Port Authority,MISSISSIPPI STATE PORT AUTHORITY,1
American Land Rights Assn,AMERICAN LAND RIGHTS ASSN,1
"Dominion Resources, Inc.","DOMINION RESOURCES, INC.",1
Energy Group PLC,ENERGY GROUP PLC,1
TN Disproportionate Share Hospital Cltn,TN DISPROPORTIONATE SHARE HOSPITAL CLTN,1
International University of Nursing,INTERNATIONAL UNIVERSITY OF NURSING,1
Tim Sheehan -,TIM SHEEHAN -,1
Intelsat Corporation,INTELSAT CORPORATION,1
Universal Human Rights Network,UNIVERSAL HUMAN RIGHTS NETWORK,1
Regence Blue Cross/Blue Shield of Oregon,REGENCE BLUE CROSS/BLUE SHIELD OF OREGON,1
Landfill Energy Systems,LANDFILL ENERGY SYSTEMS,1
Columbia Land Trust,COLUMBIA LAND TRUST,1
Allen Memorial Hospital,ALLEN MEMORIAL HOSPITAL,1
"ASC Associates, Inc","ASC ASSOCIATES, INC",1
Loewen Group International,LOEWEN GROUP INTERNATIONAL,1
Merit Systems Protection Board,MERIT SYSTEMS PROTECTION BOARD,1
Datasynapse Inc,DATASYNAPSE INC,1
Grand Canyon Education,GRAND CANYON EDUCATION,1
Icode Systems,ICODE SYSTEMS,1
Clean Energy LLC,CLEAN ENERGY LLC,1
Western Energy Alliance,WESTERN ENERGY ALLIANCE,1
"Society for Animal Protective Legislation,  a division of Animal Welfare Inst.","SOCIETY FOR ANIMAL PROTECTIVE LEGISLATION,  A DIVISION OF ANIMAL WELFARE INST.",1
Old Harbor Native Corpration Settlement Trust,OLD HARBOR NATIVE CORPRATION SETTLEMENT TRUST,1
California Manufacturing Technology Center,CALIFORNIA MANUFACTURING TECHNOLOGY CENTER,1
"Glenmark Pharmaceuticals, Inc., USA","GLENMARK PHARMACEUTICALS, INC., USA",1
Steptoe & Johnson Law Firm,STEPTOE & JOHNSON LAW FIRM,1
Amazon Inc,AMAZON INC,1
Groupe Danone,GROUPE DANONE,1
International Swaps and Derivatives Traders Association,INTERNATIONAL SWAPS AND DERIVATIVES TRADERS ASSOCIATION,1
National Active & Retired Federal Employees Assn,NATIONAL ACTIVE & RETIRED FEDERAL EMPLOYEES ASSN,1
Community Catalyst Action Fund Inc,COMMUNITY CATALYST ACTION FUND INC,1
"Pier 1 Imports, Inc.","PIER 1 IMPORTS, INC.",1
The Gap Inc,THE GAP INC,1
Tri-Dam Project,TRI-DAM PROJECT,1
FiberTower Corporation,FIBERTOWER CORPORATION,1
Thomas Lee,THOMAS LEE,1
Shingle Springs Band of Miwok Indians,SHINGLE SPRINGS BAND OF MIWOK INDIANS,1
Sidmak Laboratories,SIDMAK LABORATORIES,1
Lou Levy & Sons Fashions,LOU LEVY & SONS FASHIONS,1
"McAfee, LLC","MCAFEE, LLC",1
Reckitt Benckiser Plc,RECKITT BENCKISER PLC,1
ViroPharma,VIROPHARMA,1
Regence Blue Cross/Blue Shield of UT,REGENCE BLUE CROSS/BLUE SHIELD OF UT,1
Total Petrochemicals & Refining SA/NV,TOTAL PETROCHEMICALS & REFINING SA/NV,1
iUNU Inc,IUNU INC,1
Ranbaxy Inc.,RANBAXY INC.,1
Santa Clara University,SANTA CLARA UNIVERSITY,1
AMERESCO Delaware South,AMERESCO DELAWARE SOUTH,1
"Council Tree Communications, Inc.","COUNCIL TREE COMMUNICATIONS, INC.",1
Coalition for Affordable Health Coverage,COALITION FOR AFFORDABLE HEALTH COVERAGE,1
Association of the United States Navy,ASSOCIATION OF THE UNITED STATES NAVY,1
"Austin, Nichols & Co","AUSTIN, NICHOLS & CO",1
Austin Energy/City of Austin Texas,AUSTIN ENERGY/CITY OF AUSTIN TEXAS,1
Louisiana International Gulf Transfer Terminal Regional Center,LOUISIANA INTERNATIONAL GULF TRANSFER TERMINAL REGIONAL CENTER,1
GE Investment,GE INVESTMENT,1
Blue Shield of California,BLUE SHIELD OF CALIFORNIA,1
Public Intelligence Inc,PUBLIC INTELLIGENCE INC,1
Topeka Chamber of Commerce,TOPEKA CHAMBER OF COMMERCE,1
"Orbis Technologies, Inc.","ORBIS TECHNOLOGIES, INC.",1
Mayo Clinic,MAYO CLINIC,1
Natl Rural Util Cooperatives Finance Crp,NATL RURAL UTIL COOPERATIVES FINANCE CRP,1
Government Strategies Inc,GOVERNMENT STRATEGIES INC,1
Port of Pasco,PORT OF PASCO,1
Automotive Recyclers Association,AUTOMOTIVE RECYCLERS ASSOCIATION,1
Borden Chemical & Plastic,BORDEN CHEMICAL & PLASTIC,1
"ASTAR Air Cargo, Inc.","ASTAR AIR CARGO, INC.",1
American Production Companies Political Action Committee,AMERICAN PRODUCTION COMPANIES POLITICAL ACTION COMMITTEE,1
Cameron,CAMERON,1
County of Linn Iowa,COUNTY OF LINN IOWA,1
US Contract Tower Assn,US CONTRACT TOWER ASSN,1
National Cement Co of Alabama,NATIONAL CEMENT CO OF ALABAMA,1
Soneticom Inc,SONETICOM INC,1
Oklahoma Transit Assn,OKLAHOMA TRANSIT ASSN,1
"Conservation Services, Inc.","CONSERVATION SERVICES, INC.",1
Sensata Technologies,SENSATA TECHNOLOGIES,1
"FirstEnergy Nuclear Generation, LLC","FIRSTENERGY NUCLEAR GENERATION, LLC",1
Florida Assn of Broadcasters,FLORIDA ASSN OF BROADCASTERS,1
Mendel Biotechnology,MENDEL BIOTECHNOLOGY,1
United Healthcare of Arizona Inc,UNITED HEALTHCARE OF ARIZONA INC,1
NVIDIA Corp,NVIDIA CORP,1
Correctional Medical Management,CORRECTIONAL MEDICAL MANAGEMENT,1
Jil Information Systems,JIL INFORMATION SYSTEMS,1
Partnership for Quality Home Health Care,PARTNERSHIP FOR QUALITY HOME HEALTH CARE,1
Essilor of America,ESSILOR OF AMERICA,1
Pacific-Sierra Research,PACIFIC-SIERRA RESEARCH,1
BLNG Inc,BLNG INC,1
MW Wahler Foundation,MW WAHLER FOUNDATION,1
Globalfreebiz com,GLOBALFREEBIZ COM,1
CHS Inc,CHS INC,1
TruePosition Inc,TRUEPOSITION INC,1
Lubrizol Advanced Materials Inc,LUBRIZOL ADVANCED MATERIALS INC,1
Daybrook Holdings,DAYBROOK HOLDINGS,1
International Interactive Alliance,INTERNATIONAL INTERACTIVE ALLIANCE,1
Zeriscope Inc,ZERISCOPE INC,1
Stevenson Food Concepts LLC,STEVENSON FOOD CONCEPTS LLC,1
Continental Airlines System Engineering,CONTINENTAL AIRLINES SYSTEM ENGINEERING,1
Emera Energy Inc.,EMERA ENERGY INC.,1
First Chicago Leasing Corp,FIRST CHICAGO LEASING CORP,1
Lektro Inc,LEKTRO INC,1
RSA Security,RSA SECURITY,1
Meyer & Assoc,MEYER & ASSOC,1
"Youth Dynamics, Inc.","YOUTH DYNAMICS, INC.",1
"Iron Mountain Information Management, LLC","IRON MOUNTAIN INFORMATION MANAGEMENT, LLC",1
"Charlotte County, Florida","CHARLOTTE COUNTY, FLORIDA",1
Austin-San Antonio Rail District,AUSTIN-SAN ANTONIO RAIL DISTRICT,1
"SST, Inc","SST, INC",1
Consumer Specialty Products Associationi,CONSUMER SPECIALTY PRODUCTS ASSOCIATIONI,1
Jack Cooper Transport Co,JACK COOPER TRANSPORT CO,1
Advantus Strategies  ,ADVANTUS STRATEGIES  ,1
Office of the Governor of New Mexico,OFFICE OF THE GOVERNOR OF NEW MEXICO,1
"NCDR, LLC for Kool Smiles","NCDR, LLC FOR KOOL SMILES",1
ENEL North America,ENEL NORTH AMERICA,1
"United Naturals, Inc","UNITED NATURALS, INC",1
San Carlos Apache Tribe,SAN CARLOS APACHE TRIBE,1
ITS of America Assn,ITS OF AMERICA ASSN,1
Visx Inc,VISX INC,1
"Stinger Ghaffarian Technologies, Inc.","STINGER GHAFFARIAN TECHNOLOGIES, INC.",1
"Virginia Orthopaedic Center, P.C.","VIRGINIA ORTHOPAEDIC CENTER, P.C.",1
Mercy Medical Center,MERCY MEDICAL CENTER,1
Greyhound Lines Inc,GREYHOUND LINES INC,1
Sberbank CIB USA,SBERBANK CIB USA,1
Ross and Ross Transformational Consulting,ROSS AND ROSS TRANSFORMATIONAL CONSULTING,1
Intl Species Identification System,INTL SPECIES IDENTIFICATION SYSTEM,1
Inpro Biotechnology,INPRO BIOTECHNOLOGY,1
Interspace Airport Advertising,INTERSPACE AIRPORT ADVERTISING,1
Citrus Products Inc,CITRUS PRODUCTS INC,1
Fairfax 2015 Inc,FAIRFAX 2015 INC,1
Mission Critical Solutions,MISSION CRITICAL SOLUTIONS,1
The Arizona Electric Power Cooperative Inc,THE ARIZONA ELECTRIC POWER COOPERATIVE INC,1
Kise Straw & Kolodner,KISE STRAW & KOLODNER,1
Bayer Corporation,BAYER CORPORATION,1
Citizens Cmte to Save the Federal Center,CITIZENS CMTE TO SAVE THE FEDERAL CENTER,1
"City of Tooele, UT","CITY OF TOOELE, UT",1
Henry H Kessler Foundation,HENRY H KESSLER FOUNDATION,1
Alert Plus,ALERT PLUS,1
American Wind Energy Association,AMERICAN WIND ENERGY ASSOCIATION,1
BlueScope Steel North America,BLUESCOPE STEEL NORTH AMERICA,1
Sellier & Bellot USA,SELLIER & BELLOT USA,1
National Venture Capital Assn,NATIONAL VENTURE CAPITAL ASSN,1
Holy Land Trust,HOLY LAND TRUST,1
Envia Systems Inc.,ENVIA SYSTEMS INC.,1
"Douglas County, NE","DOUGLAS COUNTY, NE",1
West African Land Holdings,WEST AFRICAN LAND HOLDINGS,1
Coalition for FCC Licensing Fairness,COALITION FOR FCC LICENSING FAIRNESS,1
Groen Brothers Aviation,GROEN BROTHERS AVIATION,1
Kaltex Fibers,KALTEX FIBERS,1
Natl Coalition of High Need Hospitals,NATL COALITION OF HIGH NEED HOSPITALS,1
Aichi World Exposition Cmte,AICHI WORLD EXPOSITION CMTE,1
Michigan Manufacturing Tech Center,MICHIGAN MANUFACTURING TECH CENTER,1
Professional Recreation Organization Inc,PROFESSIONAL RECREATION ORGANIZATION INC,1
Analytical & Life Science Systems Assn,ANALYTICAL & LIFE SCIENCE SYSTEMS ASSN,1
PCS Co,PCS CO,1
Continental Conveyor & Equipment Co,CONTINENTAL CONVEYOR & EQUIPMENT CO,1
Severstal North America,SEVERSTAL NORTH AMERICA,1
U S Naval Institute,U S NAVAL INSTITUTE,1
M & M Mars Inc,M & M MARS INC,1
City of Buckeye,CITY OF BUCKEYE,1
Verily Life Sciences LLC,VERILY LIFE SCIENCES LLC,1
"Kelley, Drye & Warren","KELLEY, DRYE & WARREN",1
National Safety Council,NATIONAL SAFETY COUNCIL,1
Materion Corporation,MATERION CORPORATION,1
Salt Lake City Dept of Airports,SALT LAKE CITY DEPT OF AIRPORTS,1
Health Alliance Medical Plans,HEALTH ALLIANCE MEDICAL PLANS,1
Parsons,PARSONS,1
"Access Spectrum, LLC","ACCESS SPECTRUM, LLC",1
"WellMed Medical Management, Inc.","WELLMED MEDICAL MANAGEMENT, INC.",1
Labor Industry Nuclear Loan Guarantee Coalition,LABOR INDUSTRY NUCLEAR LOAN GUARANTEE COALITION,1
City of Charlotte,CITY OF CHARLOTTE,1
Madison Square Garden,MADISON SQUARE GARDEN,1
City of Fort Pierre,CITY OF FORT PIERRE,1
Vought Aircraft Division,VOUGHT AIRCRAFT DIVISION,1
"Broadcast Music, Inc.","BROADCAST MUSIC, INC.",1
Smile Care Family Dentistry,SMILE CARE FAMILY DENTISTRY,1
Northampton Generating Company L P,NORTHAMPTON GENERATING COMPANY L P,1
"Hood Canal Sand and Gravel, LLC","HOOD CANAL SAND AND GRAVEL, LLC",1
Healthcare Leadership Council,HEALTHCARE LEADERSHIP COUNCIL,1
Optical Air Data Systems,OPTICAL AIR DATA SYSTEMS,1
"Occidental Petroleum , Inc.","OCCIDENTAL PETROLEUM , INC.",1
Redcliffe Exploration Inc.,REDCLIFFE EXPLORATION INC.,1
Stephens Group,STEPHENS GROUP,1
"Melange Health Solutions, LLC","MELANGE HEALTH SOLUTIONS, LLC",1
Recreational Vehicle Industry Assn,RECREATIONAL VEHICLE INDUSTRY ASSN,1
Delphi Delco Electronics Systems,DELPHI DELCO ELECTRONICS SYSTEMS,1
Entergy Nuclear Holding Company # 2,ENTERGY NUCLEAR HOLDING COMPANY # 2,1
"C. V. Starr & Co., Inc.","C. V. STARR & CO., INC.",1
Isagro USA Inc.,ISAGRO USA INC.,1
Crossborder Development Corporation,CROSSBORDER DEVELOPMENT CORPORATION,1
International Health Racquet & Sportsclub Association,INTERNATIONAL HEALTH RACQUET & SPORTSCLUB ASSOCIATION,1
Waste and Recycling Plastic Containers,WASTE AND RECYCLING PLASTIC CONTAINERS,1
Progeny LMS,PROGENY LMS,1
"Circinus, LLC","CIRCINUS, LLC",1
First Alliance Lending,FIRST ALLIANCE LENDING,1
ResMed Inc,RESMED INC,1
Touchstone Exploration Inc,TOUCHSTONE EXPLORATION INC,1
National Association of Child Care Resource and Referral Agencies,NATIONAL ASSOCIATION OF CHILD CARE RESOURCE AND REFERRAL AGENCIES,1
"General Manager, Firelands Electric Cooperative, Inc.","GENERAL MANAGER, FIRELANDS ELECTRIC COOPERATIVE, INC.",1
Mercy Hospital,MERCY HOSPITAL,1
Bloom Health,BLOOM HEALTH,1
Cobham Holdings,COBHAM HOLDINGS,1
"Bigelow Aerospace, LLC","BIGELOW AEROSPACE, LLC",1
Toll Brothers Inc,TOLL BROTHERS INC,1
"Alvarado, Luis","ALVARADO, LUIS",1
"College of Vet Medicine, Nurs, All/Healh","COLLEGE OF VET MEDICINE, NURS, ALL/HEALH",1
Town of North Hempstead NY,TOWN OF NORTH HEMPSTEAD NY,1
Hunter Douglas Inc,HUNTER DOUGLAS INC,1
"Hancock Adams Associates, LLC","HANCOCK ADAMS ASSOCIATES, LLC",1
SunE DB13 LLC,SUNE DB13 LLC,1
American Society of Association Executives,AMERICAN SOCIETY OF ASSOCIATION EXECUTIVES,1
Continental Savings Bank,CONTINENTAL SAVINGS BANK,1
AIDS Institute,AIDS INSTITUTE,1
Premera Blue Cross,PREMERA BLUE CROSS,1
Quality & Outcome Mgt.,QUALITY & OUTCOME MGT.,1
Caccavale Salvatore,CACCAVALE SALVATORE,1
Solano County CA,SOLANO COUNTY CA,1
Sentient Sensors,SENTIENT SENSORS,1
Frontier Oil,FRONTIER OIL,1
Shirlington Limousine & Transportation,SHIRLINGTON LIMOUSINE & TRANSPORTATION,1
Location Aware Technologies,LOCATION AWARE TECHNOLOGIES,1
Pandora Media,PANDORA MEDIA,1
National Cooperative Services Corp,NATIONAL COOPERATIVE SERVICES CORP,1
Wartsila Defense,WARTSILA DEFENSE,1
Attain LLC,ATTAIN LLC,1
"Universal Leaf Tobacco Company, Inc.","UNIVERSAL LEAF TOBACCO COMPANY, INC.",1
Arizona Physicians IPA,ARIZONA PHYSICIANS IPA,1
NRG Solar Arrowhead LLC,NRG SOLAR ARROWHEAD LLC,1
Noridian Mutual Insurance Company,NORIDIAN MUTUAL INSURANCE COMPANY,1
"Briljent, LLC","BRILJENT, LLC",1
Congress Development Co.,CONGRESS DEVELOPMENT CO.,1
Contract Manufacturing Coalition,CONTRACT MANUFACTURING COALITION,1
Equity Office Management LLC,EQUITY OFFICE MANAGEMENT LLC,1
West African Real Estate Holdings,WEST AFRICAN REAL ESTATE HOLDINGS,1
Applewood Centers,APPLEWOOD CENTERS,1
DeVry Inc,DEVRY INC,1
Kb Holdings,KB HOLDINGS,1
Global Business Development,GLOBAL BUSINESS DEVELOPMENT,1
SNTech Inc,SNTECH INC,1
Complete Bio Solutions,COMPLETE BIO SOLUTIONS,1
ICON Capital Corporation,ICON CAPITAL CORPORATION,1
California Bowhunters Archers,CALIFORNIA BOWHUNTERS ARCHERS,1
Japan Iron & Steel Exporters Assn,JAPAN IRON & STEEL EXPORTERS ASSN,1
Healthy Lawn Team,HEALTHY LAWN TEAM,1
Ticketmaster Entertainment Inc,TICKETMASTER ENTERTAINMENT INC,1
Great Lakes Chemical,GREAT LAKES CHEMICAL,1
KIND Management,KIND MANAGEMENT,1
"Fuaphi, LLC","FUAPHI, LLC",1
United Salt Corp,UNITED SALT CORP,1
Martin J.,MARTIN J.,1
St Maurice Square LLC,ST MAURICE SQUARE LLC,1
Tedesco Manufacturing,TEDESCO MANUFACTURING,1
Big Brothers Big Sisters of Bucks County,BIG BROTHERS BIG SISTERS OF BUCKS COUNTY,1
"Village of Key Biscayne, FL","VILLAGE OF KEY BISCAYNE, FL",1
"Midstream Enterprises, Inc.","MIDSTREAM ENTERPRISES, INC.",1
Trajen Flight Support,TRAJEN FLIGHT SUPPORT,1
Parker Enterprise.,PARKER ENTERPRISE.,1
Amgen Inc.,AMGEN INC.,1
Welfare To Work Partnership,WELFARE TO WORK PARTNERSHIP,1
Match E Be Nash She Wish Band of Potawatomi Indians,MATCH E BE NASH SHE WISH BAND OF POTAWATOMI INDIANS,1
Metropolitan Transit,METROPOLITAN TRANSIT,1
Lassonde Industries,LASSONDE INDUSTRIES,1
The Philanthropic Collaborative,THE PHILANTHROPIC COLLABORATIVE,1
Academic Loan Group,ACADEMIC LOAN GROUP,1
"Cancer Treatment Centers of America Global, Inc.","CANCER TREATMENT CENTERS OF AMERICA GLOBAL, INC.",1
Public Housing Auths Directors Assn,PUBLIC HOUSING AUTHS DIRECTORS ASSN,1
SFR Hydro Corp.,SFR HYDRO CORP.,1
Fishing Vessel Owners Assn,FISHING VESSEL OWNERS ASSN,1
ID.me,ID.ME,1
Cinergy Global Power Inc,CINERGY GLOBAL POWER INC,1
Sarah Nease,SARAH NEASE,1
Liberty Pumps Inc,LIBERTY PUMPS INC,1
Small Business Finance Association,SMALL BUSINESS FINANCE ASSOCIATION,1
Huntington Ingalls Industries Incorporated,HUNTINGTON INGALLS INDUSTRIES INCORPORATED,1
Brad A,BRAD A,1
Tethers Unlimited,TETHERS UNLIMITED,1
Lowe's Companies Inc.,LOWE'S COMPANIES INC.,1
St Paul Port Authority,ST PAUL PORT AUTHORITY,1
American States Utility Services Inc,AMERICAN STATES UTILITY SERVICES INC,1
American Society for Quality Control,AMERICAN SOCIETY FOR QUALITY CONTROL,1
The Alliance for Home Health Quality and Innovation,THE ALLIANCE FOR HOME HEALTH QUALITY AND INNOVATION,1
Are You Dense Advocacy,ARE YOU DENSE ADVOCACY,1
The Pyramid Companies,THE PYRAMID COMPANIES,1
Union Hospital,UNION HOSPITAL,1
Planet Assoc,PLANET ASSOC,1
National Partnership for Women and Families,NATIONAL PARTNERSHIP FOR WOMEN AND FAMILIES,1
Tremont Medical,TREMONT MEDICAL,1
Hydration Technologies,HYDRATION TECHNOLOGIES,1
Pacific Sunset Resources Inc,PACIFIC SUNSET RESOURCES INC,1
National Assn of Surety Bond Producers,NATIONAL ASSN OF SURETY BOND PRODUCERS,1
Municipality of Ponce PR,MUNICIPALITY OF PONCE PR,1
"City of Brownsville, TX","CITY OF BROWNSVILLE, TX",1
Think Sharp Inc,THINK SHARP INC,1
"City of Vincennes, IN","CITY OF VINCENNES, IN",1
"Unified Government of Kansas City Kansas, Wyandotte County","UNIFIED GOVERNMENT OF KANSAS CITY KANSAS, WYANDOTTE COUNTY",1
Empower Partners,EMPOWER PARTNERS,1
"Huawei, USA","HUAWEI, USA",1
"Lankford & Reed, PLLC","LANKFORD & REED, PLLC",1
BP Fly Corporation,BP FLY CORPORATION,1
Burklyn Co,BURKLYN CO,1
"Santa Clara Imported Cars, Inc.","SANTA CLARA IMPORTED CARS, INC.",1
Gaston County North Carolina,GASTON COUNTY NORTH CAROLINA,1
Tognum America Inc.,TOGNUM AMERICA INC.,1
American Association of Orthopaedic Executives,AMERICAN ASSOCIATION OF ORTHOPAEDIC EXECUTIVES,1
K Road Sun LLC,K ROAD SUN LLC,1
"Gibbons & Company, Inc.","GIBBONS & COMPANY, INC.",1
Precyse Solutions,PRECYSE SOLUTIONS,1
Chevron Shipping Co.,CHEVRON SHIPPING CO.,1
Biomedical Research Foundation of Northwest Louisiana,BIOMEDICAL RESEARCH FOUNDATION OF NORTHWEST LOUISIANA,1
G.O. Bondholders,G.O. BONDHOLDERS,1
Princeton Public Affairs,PRINCETON PUBLIC AFFAIRS,1
Xcel Energy WYCO Inc.,XCEL ENERGY WYCO INC.,1
Government of Singapore,GOVERNMENT OF SINGAPORE,1
Kite Pharma Inc,KITE PHARMA INC,1
Center for International Education,CENTER FOR INTERNATIONAL EDUCATION,1
"Indivior, PLC","INDIVIOR, PLC",1
Flat Audio Technologies LLC,FLAT AUDIO TECHNOLOGIES LLC,1
Fitbit Inc,FITBIT INC,1
SDN Global,SDN GLOBAL,1
Polyvision,POLYVISION,1
"City of New Haven, CT","CITY OF NEW HAVEN, CT",1
Bacilligen Inc,BACILLIGEN INC,1
Defense Group Inc.,DEFENSE GROUP INC.,1
Gulf Coast Pipeline Services Inc,GULF COAST PIPELINE SERVICES INC,1
Student Loan Funding Corp,STUDENT LOAN FUNDING CORP,1
Facebook,FACEBOOK,1
Sandusky County Regional Airport Authority,SANDUSKY COUNTY REGIONAL AIRPORT AUTHORITY,1
Renew Financial Group LLC,RENEW FINANCIAL GROUP LLC,1
Williams & Jensen,WILLIAMS & JENSEN,1
St Rose Dominican Hospitals,ST ROSE DOMINICAN HOSPITALS,1
Hal Jones Development LLC,HAL JONES DEVELOPMENT LLC,1
National Committee to Preserve Social Security and Medicare,NATIONAL COMMITTEE TO PRESERVE SOCIAL SECURITY AND MEDICARE,1
Ramsey County,RAMSEY COUNTY,1
City of Everett MA,CITY OF EVERETT MA,1
PKF-Mark III,PKF-MARK III,1
"City of Hodgenville, KY","CITY OF HODGENVILLE, KY",1
Cleveland Clinic Foundation,CLEVELAND CLINIC FOUNDATION,1
Transwest  Express LLC,TRANSWEST  EXPRESS LLC,1
Welldog Inc,WELLDOG INC,1
Council of Institutional Investors,COUNCIL OF INSTITUTIONAL INVESTORS,1
Emmer Consulting,EMMER CONSULTING,1
"Saint Mary's Regional Medical Center, ME","SAINT MARY'S REGIONAL MEDICAL CENTER, ME",1
Hilltop Holdings,HILLTOP HOLDINGS,1
Arctic Storm Management Group,ARCTIC STORM MANAGEMENT GROUP,1
Essentials for Enduring Health,ESSENTIALS FOR ENDURING HEALTH,1
Aloha II Management Co,ALOHA II MANAGEMENT CO,1
Rural Telecommunications Group,RURAL TELECOMMUNICATIONS GROUP,1
Elmer Candy,ELMER CANDY,1
Lion Apparel,LION APPAREL,1
"Mayeux, James","MAYEUX, JAMES",1
"Olmsted County, MN","OLMSTED COUNTY, MN",1
Florida Society for Respiratory Care,FLORIDA SOCIETY FOR RESPIRATORY CARE,1
Rockbridge County,ROCKBRIDGE COUNTY,1
Tribal Solutions Inc,TRIBAL SOLUTIONS INC,1
Intermarine,INTERMARINE,1
SYS Technologies Inc,SYS TECHNOLOGIES INC,1
Pacific Coast Quarter Horse Association,PACIFIC COAST QUARTER HORSE ASSOCIATION,1
Port Dolphin Energy,PORT DOLPHIN ENERGY,1
Tradewinds Rehabilitation Center,TRADEWINDS REHABILITATION CENTER,1
Health Resource Publishing,HEALTH RESOURCE PUBLISHING,1
"Sanders, a Lockheed Martin Co","SANDERS, A LOCKHEED MARTIN CO",1
Coalition of Licensed Beverage Assns,COALITION OF LICENSED BEVERAGE ASSNS,1
International Power America Inc,INTERNATIONAL POWER AMERICA INC,1
University of Alaska Fairbanks,UNIVERSITY OF ALASKA FAIRBANKS,1
The Scotts Company LLC,THE SCOTTS COMPANY LLC,1
Cassidy & Associates Inc,CASSIDY & ASSOCIATES INC,1
Midlothian Energy LLC,MIDLOTHIAN ENERGY LLC,1
PEOPLE Inc,PEOPLE INC,1
"Lake Charles Methanol, LLC","LAKE CHARLES METHANOL, LLC",1
People Inc,PEOPLE INC,1
American College of Foot & Ankle Surgeon,AMERICAN COLLEGE OF FOOT & ANKLE SURGEON,1
"University of Pittsburgh, School of Health and Rehabilitation Sciences","UNIVERSITY OF PITTSBURGH, SCHOOL OF HEALTH AND REHABILITATION SCIENCES",1
AT&T Wireless Services,AT&T WIRELESS SERVICES,1
Higher Educ Cltn on Patent Reform,HIGHER EDUC CLTN ON PATENT REFORM,1
Yellow Roadway,YELLOW ROADWAY,1
Alliance for Reform & Democracy in Asia,ALLIANCE FOR REFORM & DEMOCRACY IN ASIA,1
Filtration Group,FILTRATION GROUP,1
