query_string,candidate_string,match
The H-2B Providers' Coalition,H-2B Providers' Coalition,1
THE NATIONAL COUNCIL OF INVESTIGATION AND SECURITY SERVICES,NATIONAL COUNCIL OF INVESTIGATION AND SECURITY SERVICES,1
THE HISTORY MAKERS,HISTORY MAKERS,1
The Alliance for Strong Families and Communities,Alliance for Strong Families and Communities,1
THE BRICK INDUSTRY ASSOCIATION,BRICK INDUSTRY ASSOCIATION,1
The Andersons Albion Ethanol LLC,Andersons Albion Ethanol LLC,1
"THE SIERRA GROUP, INC.","SIERRA GROUP, INC.",1
The Conservation Fund,Conservation Fund,1
"THE ""8900"" LINES","""8900"" LINES",1
The Irvine Company,Irvine Company,1
"The Permanente Medical Group, Incorporated","Permanente Medical Group, Incorporated",1
The Bitcoin Foundation Inc,Bitcoin Foundation Inc,1
The Thomson Corporation,Thomson Corporation,1
The Mosaic Company Plant City Facility,Mosaic Company Plant City Facility,1
The St Bernard Port Harbor & Terminal District,St Bernard Port Harbor & Terminal District,1
The University of Chicago Medical Center,University of Chicago Medical Center,1
The Farmington River Power Company,Farmington River Power Company,1
The Alliance for BioTherapeutics,Alliance for BioTherapeutics,1
The Marine Technology Society,Marine Technology Society,1
"The Georgia Aquarium, Inc.","Georgia Aquarium, Inc.",1
The Cleveland Foundation,Cleveland Foundation,1
The ROHO Group,ROHO Group,1
"The Williams Capital Group, L.P.","Williams Capital Group, L.P.",1
The Ickes & Enright Group Inc,Ickes & Enright Group Inc,1
The American Council of Independent Laboratories,American Council of Independent Laboratories,1
The Trust for Public Land,Trust for Public Land,1
THE NATIONAL LAW CENTER ON HOMELESSNESS & POVERTY,NATIONAL LAW CENTER ON HOMELESSNESS & POVERTY,1
THE UNITED WAY OF AMERICA,UNITED WAY OF AMERICA,1
The Port Authority of New York & New Jersey,Port Authority of New York & New Jersey,1
THE CORPS NETWORK FORMERLY NAT'L ASSN SERVICE AND CONSERVATION CORPS,CORPS NETWORK FORMERLY NAT'L ASSN SERVICE AND CONSERVATION CORPS,1
The Conservation Trust of Puerto Rico,Conservation Trust of Puerto Rico,1
"The Committee to Restore Dealer Rights, LLC","Committee to Restore Dealer Rights, LLC",1
The Brickman Group,Brickman Group,1
The Clearing House Payments Company L.L.C.,Clearing House Payments Company L.L.C.,1
The Pasha Group,Pasha Group,1
The Rockhill Group Inc,Rockhill Group Inc,1
The Jones Firm,Jones Firm,1
The GEO Group Inc.,GEO Group Inc.,1
The Louis Berger Group,Louis Berger Group,1
The Hillman Company,Hillman Company,1
The Washington Center for Internships and Academic Seminars,Washington Center for Internships and Academic Seminars,1
The Phoenix Companies Inc,Phoenix Companies Inc,1
THE WORK COLLEGES,WORK COLLEGES,1
The Advertising Coalition,Advertising Coalition,1
THE INTERNAT'L SLEEP PRODUCTS ASSOC'N,INTERNAT'L SLEEP PRODUCTS ASSOC'N,1
The Livingston Group LLC on behalf the California Motorized Recreation Council,Livingston Group LLC on behalf the California Motorized Recreation Council,1
The Lathan Company,Lathan Company,1
The City of Brinkley,City of Brinkley,1
"The Andersons, Inc.","Andersons, Inc.",1
The New York and Presbyterian Hospital,New York and Presbyterian Hospital,1
THE WILLIAMS COMPANIES INC.,WILLIAMS COMPANIES INC.,1
THE AQUARIUM OF THE PACIFIC,AQUARIUM OF THE PACIFIC,1
"The Livingston Group, LLC","Livingston Group, LLC",1
The Humane Farming Association,Humane Farming Association,1
The McGraw Hill Companies,McGraw Hill Companies,1
The Lansdale Company,Lansdale Company,1
The Veterans Business Development Group,Veterans Business Development Group,1
The Vinyl Institute,Vinyl Institute,1
The Global War on Terror Memorial Foundation,Global War on Terror Memorial Foundation,1
The Boston Beer Company,Boston Beer Company,1
The Toledo Edison Company,Toledo Edison Company,1
The First Marblehead Corporation,First Marblehead Corporation,1
The Village of Wheeling Illinois,Village of Wheeling Illinois,1
The Financial Services Forum,Financial Services Forum,1
The Heritage Store Inc,Heritage Store Inc,1
The American Chamber of Commerce in Japan,American Chamber of Commerce in Japan,1
The Lake Charles Harbor and Terminal District,Lake Charles Harbor and Terminal District,1
The ASC Association,ASC Association,1
The Raciti Family,Raciti Family,1
The IIAGroup,IIAGroup,1
The Harvest Institute,Harvest Institute,1
THE WAKPA SICA HISTORICAL SOCIETY,WAKPA SICA HISTORICAL SOCIETY,1
"The Estee Lauder Companies, Inc.","Estee Lauder Companies, Inc.",1
The Mohegan Tribe,Mohegan Tribe,1
The Scotts Miracle-Gro Company,Scotts Miracle-Gro Company,1
The Pantry Inc,Pantry Inc,1
"THE IMPLEMENTATION GROUP, INC.","IMPLEMENTATION GROUP, INC.",1
The Marijuana Policy Project,Marijuana Policy Project,1
The Continuum of Care Coalition Ltd,Continuum of Care Coalition Ltd,1
The Samuel Roberts Noble Foundation,Samuel Roberts Noble Foundation,1
The Weather Company,Weather Company,1
The Liaison Group,Liaison Group,1
"THE ANTIQUE TRIBAL ART DEALERS ASSOCIATION, INC.","ANTIQUE TRIBAL ART DEALERS ASSOCIATION, INC.",1
"THE CAMPAIGN LEGAL CENTER, INC.","CAMPAIGN LEGAL CENTER, INC.",1
The National Group,National Group,1
The Freshwater Trust,Freshwater Trust,1
The American Bankers Association's Card Policy Council,American Bankers Association's Card Policy Council,1
The Environmental Consultancy,Environmental Consultancy,1
The Seneca Nation of Indians,Seneca Nation of Indians,1
The Diabetic Shoppe,Diabetic Shoppe,1
The Right Place Inc,Right Place Inc,1
THE CBE GROUP,CBE GROUP,1
THE CITY OF HODGENVILLE,CITY OF HODGENVILLE,1
THE PMI GROUP INC,PMI GROUP INC,1
"The Williams Capital Group, L.P","Williams Capital Group, L.P",1
The Broadway League Inc.,Broadway League Inc.,1
The Ritter Family,Ritter Family,1
THE COMPUTING TECHNOLOGY INDUSTRY ASSOCIATION INC,COMPUTING TECHNOLOGY INDUSTRY ASSOCIATION INC,1
The Capital Group LLC,Capital Group LLC,1
The Goodyear Tire & Rubber Company,Goodyear Tire & Rubber Company,1
"the County of Hamilton, Ohio","County of Hamilton, Ohio",1
"THE COUNCIL OF PARENT ATTORNEYS AND ADVOCATES, INC.","COUNCIL OF PARENT ATTORNEYS AND ADVOCATES, INC.",1
THE TOWN HALL FOUNDATION INC,TOWN HALL FOUNDATION INC,1
The Columbia Group,Columbia Group,1
"the Alliance for Truck Safety, Efficiency,Competition","Alliance for Truck Safety, Efficiency,Competition",1
THE AMERICAN UNIVERSITY IN CAIRO,AMERICAN UNIVERSITY IN CAIRO,1
THE SOUTHERN CO,SOUTHERN CO,1
THE CITY OF WINCHESTER INDIANA,CITY OF WINCHESTER INDIANA,1
The Humane Society Legislative Fund,Humane Society Legislative Fund,1
The Horace Bushnell Memorial Hall Corporation,Horace Bushnell Memorial Hall Corporation,1
"the Port of Olympia, WA","Port of Olympia, WA",1
The Community Mortgage Banking Project,Community Mortgage Banking Project,1
"THE CITY OF OREM, UTAH","CITY OF OREM, UTAH",1
"The City of King Cove, Alaska","City of King Cove, Alaska",1
The American Waterways Operators,American Waterways Operators,1
The Doe Run Resources Corporation,Doe Run Resources Corporation,1
The Westervelt Co,Westervelt Co,1
The Euclid Chemical Company,Euclid Chemical Company,1
The Livingston Group-TVI Corp,Livingston Group-TVI Corp,1
The American Public Gas Association,American Public Gas Association,1
The Livingston Group L L C Anglo-American PLC,Livingston Group L L C Anglo-American PLC,1
The Business Council for Sustainable Energy,Business Council for Sustainable Energy,1
"The Consulting Network, Inc.","Consulting Network, Inc.",1
The Commonwealth Medical College,Commonwealth Medical College,1
The International Raoul Wallenberg Foundation,International Raoul Wallenberg Foundation,1
The University of the District of Columbia,University of the District of Columbia,1
The Camber Group,Camber Group,1
The Orange County Transportation Authority,Orange County Transportation Authority,1
The SCOOTER Store,SCOOTER Store,1
The National Coalition for Womenwith Heart Disease,National Coalition for Womenwith Heart Disease,1
"The Baupost Group, L.L.C.","Baupost Group, L.L.C.",1
The Lewin Group,Lewin Group,1
The Coalition for Educational Success: Preparing the New American Workforce,Coalition for Educational Success: Preparing the New American Workforce,1
The Pacific Forest Trust,Pacific Forest Trust,1
"The Estee Lauder Companies, Inc","Estee Lauder Companies, Inc",1
The Alliance for Savings and Investments,Alliance for Savings and Investments,1
"THE CITY OF KING COVE, ALASKA","CITY OF KING COVE, ALASKA",1
"The Livingston Group, LLC -","Livingston Group, LLC -",1
"THE TOWN HALL FOUNDATION, INC","TOWN HALL FOUNDATION, INC",1
The Friedlander Group,Friedlander Group,1
The Senate State of Michigan,Senate State of Michigan,1
The National Liberty Museum,National Liberty Museum,1
the BASF Corporation,BASF Corporation,1
The Wine Institute,Wine Institute,1
"The PMI Group, Inc.","PMI Group, Inc.",1
THE LIVINGSTON GROUP LLC ON BEHALF ANGLO AMERICAN SERVICES LTD,LIVINGSTON GROUP LLC ON BEHALF ANGLO AMERICAN SERVICES LTD,1
The Chemours Company,Chemours Company,1
The Levy Group,Levy Group,1
"The Livingston Group, LLC on behalf TenCate Advanced Composites, USA","Livingston Group, LLC on behalf TenCate Advanced Composites, USA",1
The Farm Credit Council,Farm Credit Council,1
The Law Offices of Michael Kahn,Law Offices of Michael Kahn,1
The Hemophilia Alliance,Hemophilia Alliance,1
The Washington Center for Internships & Academic Seminars,Washington Center for Internships & Academic Seminars,1
The School Board of Broward County Florida,School Board of Broward County Florida,1
The University of Northern Colorado,University of Northern Colorado,1
The Volunteers for Economic Growth Alliance,Volunteers for Economic Growth Alliance,1
"The Travelers Companies, Inc.","Travelers Companies, Inc.",1
The PNC Financial Services Group,PNC Financial Services Group,1
THE EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,EVANGELICAL LUTHERAN GOOD SAMARITAN SOCIETY,1
"The St. Petersburg Downtown Partnership, Inc.","St. Petersburg Downtown Partnership, Inc.",1
The Modern Group,Modern Group,1
THE REFRACTORIES INST,REFRACTORIES INST,1
The American Capitol Group,American Capitol Group,1
The Peterson Companies,Peterson Companies,1
THE CARMEN GROUPON BEHALF AMERICAN ALLIANCE OF HOME MODIFICATION PROFESSIONAL,CARMEN GROUPON BEHALF AMERICAN ALLIANCE OF HOME MODIFICATION PROFESSIONAL,1
"THE LIFECARE GROUP, LLC","LIFECARE GROUP, LLC",1
The Judge Group,Judge Group,1
The American Biogas Council,American Biogas Council,1
"The Keelen Group, LLC","Keelen Group, LLC",1
The Northwestern Mutual Life Insurance Company,Northwestern Mutual Life Insurance Company,1
THE MENOMINEE INDIAN TRIBE OF WISCONSIN,MENOMINEE INDIAN TRIBE OF WISCONSIN,1
The Schwan Food Company,Schwan Food Company,1
The Bradley Center,Bradley Center,1
The REED Academy,REED Academy,1
The Gavilon Group,Gavilon Group,1
THE SHIPLEY GROUP INC,SHIPLEY GROUP INC,1
The Judge Rotenberg Center,Judge Rotenberg Center,1
The Pew Charitable Trusts,Pew Charitable Trusts,1
THE COCA-COLA COMPANY,COCA-COLA COMPANY,1
The Tulalip Tribes,Tulalip Tribes,1
THE MARYLAND ZOO IN BALTIMORE,MARYLAND ZOO IN BALTIMORE,1
The Wilderness Society,Wilderness Society,1
THE WESTAR ENERGY INC,WESTAR ENERGY INC,1
"THE SAMUEL ROBERTS NOBLE FOUNDATION, INC.","SAMUEL ROBERTS NOBLE FOUNDATION, INC.",1
The Scott Family,Scott Family,1
The Metropolitan Museum of Art,Metropolitan Museum of Art,1
The Children's Hospital of Michigan,Children's Hospital of Michigan,1
The Chamber of Schenectady County,Chamber of Schenectady County,1
"The Bank of New York Mellon Trust Company, N.A.","Bank of New York Mellon Trust Company, N.A.",1
"The Mary Elizabeth and Gordon B. Mannweiler Foundation, Inc.","Mary Elizabeth and Gordon B. Mannweiler Foundation, Inc.",1
THE COLONIAL BANCGROUP INC,COLONIAL BANCGROUP INC,1
The Ocean Reef Community Association,Ocean Reef Community Association,1
The Campaign for Sustainable Rx Pricing,Campaign for Sustainable Rx Pricing,1
"The Village of Wheeling, Illinois","Village of Wheeling, Illinois",1
THE COALITION FOR GOVERNMENT PROCUREMENT,COALITION FOR GOVERNMENT PROCUREMENT,1
The Bus Coalition,Bus Coalition,1
The Kintock Group,Kintock Group,1
"The Mortgage Centre, Inc","Mortgage Centre, Inc",1
THE CENTECH GROUP INC.,CENTECH GROUP INC.,1
THE GOLDMAN SACHS GROUP INC,GOLDMAN SACHS GROUP INC,1
the County of Hamilton Ohio,County of Hamilton Ohio,1
THE LIFECARE GROUP LLC,LIFECARE GROUP LLC,1
The Institute of Internal Auditors,Institute of Internal Auditors,1
The RES Alliance for Jobs,RES Alliance for Jobs,1
The Reform Institute,Reform Institute,1
The Pew Charitable Trusts Clean Energy Program,Pew Charitable Trusts Clean Energy Program,1
The Cornerstone Heritage Group,Cornerstone Heritage Group,1
The Depository Trust & Clearing Corporation,Depository Trust & Clearing Corporation,1
The Community Transportation Association of America,Community Transportation Association of America,1
The Council of State Administrators of Vocational Rehabilitation,Council of State Administrators of Vocational Rehabilitation,1
The American Council of Life Insurers,American Council of Life Insurers,1
The Rogosin Institute,Rogosin Institute,1
The College of Staten Island,College of Staten Island,1
the Internat'l Sleep Products Assoc'n,Internat'l Sleep Products Assoc'n,1
The DTE Electric Company,DTE Electric Company,1
The Manitowoc Company Inc,Manitowoc Company Inc,1
The Christ Hospital,Christ Hospital,1
"THE MONUMENT GROUP, LLC","MONUMENT GROUP, LLC",1
"The Volkov Group, LLC for Pew Charitable Trusts","Volkov Group, LLC for Pew Charitable Trusts",1
The Jefferson Center for Mental Health,Jefferson Center for Mental Health,1
The Anthem Project,Anthem Project,1
THE RECORDING INDUSTRY ASSOCIATION OF AMERICA,RECORDING INDUSTRY ASSOCIATION OF AMERICA,1
The Bank of New York Mellon,Bank of New York Mellon,1
The Seattle Home Loan Bank,Seattle Home Loan Bank,1
The Transportation Institute,Transportation Institute,1
THE LIVINGSTON GROUP-EADS NORTH AMERICA INC,LIVINGSTON GROUP-EADS NORTH AMERICA INC,1
"The Clearing House, LLC.","Clearing House, LLC.",1
The National Association for Agriculture and Food Policy,National Association for Agriculture and Food Policy,1
The Trustees of Reservations,Trustees of Reservations,1
THE CURRIER MUSEUM OF ART,CURRIER MUSEUM OF ART,1
THE HENRY H. KESSLER FOUNDATION,HENRY H. KESSLER FOUNDATION,1
The Juvenile Products Manufacturers Association Inc,Juvenile Products Manufacturers Association Inc,1
The Prudential Insurance Company of America Inc,Prudential Insurance Company of America Inc,1
The Alliance for Quality Nursing Home Care,Alliance for Quality Nursing Home Care,1
The Clearing House Payments Company L L C,Clearing House Payments Company L L C,1
"THE TRAVELERS COMPANIES, INC.","TRAVELERS COMPANIES, INC.",1
THE NATIONAL FINANCIAL SERVICES CONSORTIUM LLC,NATIONAL FINANCIAL SERVICES CONSORTIUM LLC,1
"The City of New Albany, Indiana","City of New Albany, Indiana",1
"THE COLONIAL BANCGROUP, INC.","COLONIAL BANCGROUP, INC.",1
The Federation of Korean Industries,Federation of Korean Industries,1
The Antique Tribal Art Dealers Association Inc,Antique Tribal Art Dealers Association Inc,1
The City University of New York,City University of New York,1
The J.M. Smucker Company,J.M. Smucker Company,1
"The National Horsemen's Benevolent and Protective Association, Inc.","National Horsemen's Benevolent and Protective Association, Inc.",1
"the City of Whittier, Alaska","City of Whittier, Alaska",1
"The Farragut Group, LLC","Farragut Group, LLC",1
the Internat'l. Sleep Products Assoc'n.,Internat'l. Sleep Products Assoc'n.,1
THE .TV CORP INTL,.TV CORP INTL,1
The Bank of New York Mellon Corporation,Bank of New York Mellon Corporation,1
The National Cable & Telecommunications Association,National Cable & Telecommunications Association,1
"The Westervelt Company, Inc.","Westervelt Company, Inc.",1
"The School Board of Broward County, Florida","School Board of Broward County, Florida",1
The Garretson Resolution Group,Garretson Resolution Group,1
THE NAVAJO NATION  COUNCIL,NAVAJO NATION  COUNCIL,1
The Travelers Insurance Companies,Travelers Insurance Companies,1
"The Bitcoin Foundation, Inc.","Bitcoin Foundation, Inc.",1
The Internet Association,Internet Association,1
THE AN GROUP INC,AN GROUP INC,1
The Mariner Group,Mariner Group,1
The Coalition for Sustainable Organics,Coalition for Sustainable Organics,1
The CommonWealth of Massachusetts,CommonWealth of Massachusetts,1
The Alliance For Care At The End Of Life,Alliance For Care At The End Of Life,1
The Livingston Group,Livingston Group,1
The Neuropathy Association,Neuropathy Association,1
"The Shipyard Communities, LLC","Shipyard Communities, LLC",1
"The Renco Group, Inc","Renco Group, Inc",1
The Adler School of Professional Pyschology,Adler School of Professional Pyschology,1
THE HAMILTON GROUP LLC,HAMILTON GROUP LLC,1
The Embassy of Mongolia,Embassy of Mongolia,1
The National Active and Retired Federal Employees Association,National Active and Retired Federal Employees Association,1
"The Bagley Group, LLC","Bagley Group, LLC",1
THE ROTARY FOUNDATION OF ROTARY INTERNATIONAL,ROTARY FOUNDATION OF ROTARY INTERNATIONAL,1
The Alliance for Home Health Quality and Innovation,Alliance for Home Health Quality and Innovation,1
The American Physiological Society,American Physiological Society,1
The College of William & Mary,College of William & Mary,1
The Village of Glenview Illinois,Village of Glenview Illinois,1
The Agile Funds Investor Committee,Agile Funds Investor Committee,1
The American Health Quality Association,American Health Quality Association,1
The Carle Foundation,Carle Foundation,1
THE NEW YORK PUBLIC LIBRARY ASTOR LENOX AND TILDEN FOUNDATION,NEW YORK PUBLIC LIBRARY ASTOR LENOX AND TILDEN FOUNDATION,1
The Board of Trustees of the University of Illinois,Board of Trustees of the University of Illinois,1
The Medicines Company,Medicines Company,1
"THE CORRADINO GROUP, INC.","CORRADINO GROUP, INC.",1
THE AMERICAN INSTITUTE OF ARCHITECTS,AMERICAN INSTITUTE OF ARCHITECTS,1
"the PLM Group, LLC","PLM Group, LLC",1
The International Academy of Compounding Pharmacists,International Academy of Compounding Pharmacists,1
The Door and Hardware Institute,Door and Hardware Institute,1
The Macomb Group,Macomb Group,1
The Wyvern Group,Wyvern Group,1
THE CLEARING HOUSE,CLEARING HOUSE,1
"The Society of the Plastics Industry, Inc.","Society of the Plastics Industry, Inc.",1
The Crohn's & Colitis Foundation,Crohn's & Colitis Foundation,1
THE FREIMUTH GROUP LLC,FREIMUTH GROUP LLC,1
THE KIDNEY CARE COUNCIL,KIDNEY CARE COUNCIL,1
"The Travelers Companies, Inc. and Subsidiaries","Travelers Companies, Inc. and Subsidiaries",1
The Financial Services Rountable,Financial Services Rountable,1
The Borderplex Alliance,Borderplex Alliance,1
The Earth Institute Columbia University,Earth Institute Columbia University,1
The PROGRAM for Offenders Inc,PROGRAM for Offenders Inc,1
the Medicaid Inspector General,Medicaid Inspector General,1
THE COALITION FOR PLANT AND LIFE SCIENCE,COALITION FOR PLANT AND LIFE SCIENCE,1
The Tulalip Tribes of Washington,Tulalip Tribes of Washington,1
THE PORT AUTHORITY OF KANSAS CITY MISSOURI,PORT AUTHORITY OF KANSAS CITY MISSOURI,1
The Juice Press LLC,Juice Press LLC,1
The American Legion,American Legion,1
THE DIRECTV GROUP,DIRECTV GROUP,1
The Healthcare Leadership Council,Healthcare Leadership Council,1
THE SURETY & FIDELITY ASSOCIATION OF AMERICA,SURETY & FIDELITY ASSOCIATION OF AMERICA,1
The Miccosukee Tribe of Indians of Florida,Miccosukee Tribe of Indians of Florida,1
THE CAPITAL GROUP LLC,CAPITAL GROUP LLC,1
"The Somerset Refinery, Inc.","Somerset Refinery, Inc.",1
The Parallax Group International LLC,Parallax Group International LLC,1
The Harold Ford Group LLC,Harold Ford Group LLC,1
The American Institute of Architects,American Institute of Architects,1
The National Group LLC,National Group LLC,1
THE COCA COLA COMPANY,COCA COLA COMPANY,1
THE SCHWAN FOOD COMPANY,SCHWAN FOOD COMPANY,1
The Optical Society,Optical Society,1
"The Children's Center, Inc.","Children's Center, Inc.",1
The Henry Kessler Foundation,Henry Kessler Foundation,1
THE CONTINUUM OF CARE COALITION LTD,CONTINUUM OF CARE COALITION LTD,1
"The Northeast MAGLEV, LLC","Northeast MAGLEV, LLC",1
The Alliance of Catholic Healthcare,Alliance of Catholic Healthcare,1
The American Waterway Operators,American Waterway Operators,1
THE COOK GROUP INC.,COOK GROUP INC.,1
The American Institute of Aeronautics and Astronautics,American Institute of Aeronautics and Astronautics,1
The University of North Carolina at Chapel Hill Foundation,University of North Carolina at Chapel Hill Foundation,1
"THE COMPUTING TECHNOLOGY INDUSTRY ASSOCIATION, INC.","COMPUTING TECHNOLOGY INDUSTRY ASSOCIATION, INC.",1
THE CENTURY COUNCIL,CENTURY COUNCIL,1
The Partnership for a New American Economy Action Fund,Partnership for a New American Economy Action Fund,1
"THE STARTING PLACE, INC.","STARTING PLACE, INC.",1
The Cradle,Cradle,1
The Umicore Group,Umicore Group,1
The Sunlight Foundation,Sunlight Foundation,1
THE UNIVERSITY OF CENTRAL ARKANSAS,UNIVERSITY OF CENTRAL ARKANSAS,1
The Children's Hospital of Philadelphia,Children's Hospital of Philadelphia,1
THE CLEARING HOUSE ASSOCIATION L.L.C.,CLEARING HOUSE ASSOCIATION L.L.C.,1
THE FACTA REFORM COALITION,FACTA REFORM COALITION,1
the Alliance for Truck Safety Efficiency Competition,Alliance for Truck Safety Efficiency Competition,1
The Trade Partnership,Trade Partnership,1
"THE CONNECTICUT HOSPICE, INC.","CONNECTICUT HOSPICE, INC.",1
The University of Pittsburgh,University of Pittsburgh,1
THE LAW OFFICE OF JOHN T. O'ROURKE,LAW OFFICE OF JOHN T. O'ROURKE,1
"The Renco Group, Inc.","Renco Group, Inc.",1
"THE ARMY ALLIANCE, INC. OF ABERDEEN, MD","ARMY ALLIANCE, INC. OF ABERDEEN, MD",1
"THE LIVINGSTON GROUP, L.L.C., MAGISTRATE JUDGES ASSOCIATION","LIVINGSTON GROUP, L.L.C., MAGISTRATE JUDGES ASSOCIATION",1
THE MEDICINES COMPANY,MEDICINES COMPANY,1
The Human Rights Accountability Global Initiative Foundation,Human Rights Accountability Global Initiative Foundation,1
THE ENDOCRINE SOCIETY,ENDOCRINE SOCIETY,1
The J M Smucker Company,J M Smucker Company,1
The GEO Group,GEO Group,1
The Ohio Energy Group,Ohio Energy Group,1
"The Geo Group, Inc","Geo Group, Inc",1
The Gillette Company Inc,Gillette Company Inc,1
"The Travelers Companies, Inc. and subsidiaries","Travelers Companies, Inc. and subsidiaries",1
The Advocacy Fund,Advocacy Fund,1
The Copper Development Association - Sustainable Energy Division,Copper Development Association - Sustainable Energy Division,1
"The Heart Hospital at Deaconess Gateway, LLC","Heart Hospital at Deaconess Gateway, LLC",1
The Phoenix Companies,Phoenix Companies,1
The Philadelphia Alliance,Philadelphia Alliance,1
"The Army Alliance, Inc. of Aberdeen, MD","Army Alliance, Inc. of Aberdeen, MD",1
THE WILDERNESS SOCIETY,WILDERNESS SOCIETY,1
The Livingston Group- nXn Tech,Livingston Group- nXn Tech,1
The Chicago School of Professional Pyschology,Chicago School of Professional Pyschology,1
THE HOGAN GROUP INC,HOGAN GROUP INC,1
The Data Transparency Coalition,Data Transparency Coalition,1
The Everglades Trust,Everglades Trust,1
The County of Orange,County of Orange,1
The European Banking Federation,European Banking Federation,1
The Richman Group,Richman Group,1
The Keelen Group,Keelen Group,1
The Brain Trauma Foundation,Brain Trauma Foundation,1
The Doctors Company,Doctors Company,1
The Ferguson Group on behalf the Cleveland-Cuyahoga County Port Authority,Ferguson Group on behalf the Cleveland-Cuyahoga County Port Authority,1
The Evangelical Lutheran Good Samaritan Society,Evangelical Lutheran Good Samaritan Society,1
The City of Fort Worth,City of Fort Worth,1
"THE TRAVELERS COS., INC. AND SUBSIDIARIES","TRAVELERS COS., INC. AND SUBSIDIARIES",1
"The Citizen's Assembly, Inc.","Citizen's Assembly, Inc.",1
THE VILLAGE OF WHEELING ILLINOIS,VILLAGE OF WHEELING ILLINOIS,1
THE TAUBMAN COMPANY,TAUBMAN COMPANY,1
The Protective Group,Protective Group,1
The LIVESTRONG Foundation,LIVESTRONG Foundation,1
The Arkin Group,Arkin Group,1
THE FINANCIAL SERVICES ROUNDTABLE,FINANCIAL SERVICES ROUNDTABLE,1
The Mentor Network,Mentor Network,1
The Cavalry group LLC,Cavalry group LLC,1
THE HARTFORD,HARTFORD,1
"THE CITY OF DUBUQUE, IA","CITY OF DUBUQUE, IA",1
"The Council of Parent Attorneys and Advocates, Inc.","Council of Parent Attorneys and Advocates, Inc.",1
The Association of Schools of Allied Health Professions,Association of Schools of Allied Health Professions,1
The Financial Planning Association,Financial Planning Association,1
The Motion Picture Association of America,Motion Picture Association of America,1
THE NORTH AMERICA COAL CORPORATION (NA COAL) ET AL,NORTH AMERICA COAL CORPORATION (NA COAL) ET AL,1
"The National Financial Services Consortium, LLC","National Financial Services Consortium, LLC",1
The SSI Group,SSI Group,1
"THE DOE FUND, INC.","DOE FUND, INC.",1
"THE ROCKHILL GROUP, INC.","ROCKHILL GROUP, INC.",1
The DaVinci Center,DaVinci Center,1
The Senior Pilots' Coalition,Senior Pilots' Coalition,1
The Citizens Advocacy,Citizens Advocacy,1
THE CSL GROUP INC,CSL GROUP INC,1
The American Wind Energy Association,American Wind Energy Association,1
The Graduate School,Graduate School,1
The Huntsville Hospital Foundation,Huntsville Hospital Foundation,1
The ServiceMaster Company,ServiceMaster Company,1
THE ENVIRONMENTAL COUNCIL OF THE STATES,ENVIRONMENTAL COUNCIL OF THE STATES,1
"THE MANITOWOC  COMPANY, INC","MANITOWOC  COMPANY, INC",1
The Estee Lauder Companies Inc.,Estee Lauder Companies Inc.,1
"The Hogan Group, Inc.","Hogan Group, Inc.",1
The College Network,College Network,1
The Cohen Group,Cohen Group,1
The Committee on Pipe and Tube Imports,Committee on Pipe and Tube Imports,1
The Toro Company,Toro Company,1
"The Gap, Inc.","Gap, Inc.",1
"The State University of New York, System Administration","State University of New York, System Administration",1
The Confederated Salish and Kootenai Tribes,Confederated Salish and Kootenai Tribes,1
THE CENTER FOR RESPONSIBLE LENDING,CENTER FOR RESPONSIBLE LENDING,1
The May Institute,May Institute,1
THE BISHOP JOHN & IRENE INNIS FOUNDATION INC,BISHOP JOHN & IRENE INNIS FOUNDATION INC,1
"THE H. JOHN HEINZ III CENTER FOR SCIENCE, ECONOMICS AND THE ENVIRONMENT","H. JOHN HEINZ III CENTER FOR SCIENCE, ECONOMICS AND THE ENVIRONMENT",1
The Somerset Refinery Inc,Somerset Refinery Inc,1
THE AMERICAN SOCIETY OF RADIOLOGIC TECHNOLOGISTS,AMERICAN SOCIETY OF RADIOLOGIC TECHNOLOGISTS,1
The Crown Restaurant,Crown Restaurant,1
The Mountain Institute,Mountain Institute,1
The Cornerstone Group,Cornerstone Group,1
THE STATION GROUP LLC,STATION GROUP LLC,1
The More American Jobs Alliance,More American Jobs Alliance,1
THE H JOHN HEINZ III CENTER FOR SCIENCE ECONOMICS AND THE ENVIRONMENT,H JOHN HEINZ III CENTER FOR SCIENCE ECONOMICS AND THE ENVIRONMENT,1
The Alliance of TBI &amp; NHTD Waiver Providers,Alliance of TBI &amp; NHTD Waiver Providers,1
THE CITY OF ELOY ARIZONA,CITY OF ELOY ARIZONA,1
THE INSTITUTE FOR LEGAL REFORM - U S CHAMBER OF COMMERCE,INSTITUTE FOR LEGAL REFORM - U S CHAMBER OF COMMERCE,1
The DoCanto Group OBO American Network of Community Options and Resources-ANCOR,DoCanto Group OBO American Network of Community Options and Resources-ANCOR,1
"The Washington Capitol Group, Inc.","Washington Capitol Group, Inc.",1
"THE CHILDREN'S CENTER, INC.","CHILDREN'S CENTER, INC.",1
THE AMERICAN SOCIETY OF CLINICAL ONCOLOGY,AMERICAN SOCIETY OF CLINICAL ONCOLOGY,1
The Metropolitan Bank Group,Metropolitan Bank Group,1
The Performance Based Building Coalition,Performance Based Building Coalition,1
The Senate of Puerto Rico,Senate of Puerto Rico,1
THE GOOD FOOD INSTITUTE,GOOD FOOD INSTITUTE,1
THE PANTRY INC,PANTRY INC,1
