query_string,candidate_string,match
FIRST BELL BANCORP INC,First Bell Bancorp Inc,1
WSR ENERGY RESOURCES INC,Wsr Energy Resources Inc,1
COMMUNITY FINANCIAL CORP/IL,Community Financial Corp,1
DENDRITE INTERNATIONAL INC,Dendrite International Inc,1
GFSB BANCORP INC,GFSB Bancorp Inc,1
GREAT AMERICAN BANCORP INC,Great American Bancorp Inc,1
INFERENCE CORP  -CL A,Inference Corp,1
TELESOFT CORP,Telesoft Corp,1
LEGATO SYSTEMS INC,Legato Systems Inc,1
SOURCE MEDIA INC,Source Media Inc,1
CINEMARK USA INC,Cinemark USA Inc.,1
CLEARSTORY SYSTEMS INC,Clearstory Systems Inc,1
FRANKFORT FIRST BANCORP INC,Frankfort First Bancorp Inc,1
WABTEC CORP,Wabtec Corp,1
AMERICAN RIVER BANKSHARES,American River Bankshares,1
CCF HOLDING CO,CCF Holding Company,1
BNCCORP INC,BNCCorp Inc,1
SUNEDISON INC,SunEdison Inc,1
MARTIN INDUSTRIES INC/DE,Martin Industries Inc/DE,1
SEL-LEB MARKETING INC,Sel-Leb Marketing Inc,1
ACACIA RESEARCH CORP,Acacia Research Corp,1
WORLD SURVEILLANCE GROUP INC,World Surveillance Group Inc,1
CGROWTH CAPITAL INC,CGrowth Capital Inc,1
HABERSHAM BANCORP INC,Habersham Bancorp,1
PIXTECH INC,Pixtech Inc,1
WAYSIDE TECHNOLOGY GROUP INC,Wayside Technology Group,1
DESWELL INDUSTRIES INC,Deswell Industries Inc,1
PLAY BY PLAY TOYS &NOVELTIES,Play By Play Toys & Novelties,1
TEEKAY CORP,Teekay Corp,1
BIOMEDICAL TECHNOLOGY SOLTNS,BioMedical Technology Solutions Holdings Inc,1
INTEGRATED MEASURMNT SYS INC,Integrated Measurement Systems Inc,1
APPLIED MINERALS INC,Applied Minerals Inc,1
AUBURN NATIONAL BANCORP,Auburn National BanCorp Inc,1
RIVER HAWK AVIATION INC,River Hawk Aviation Inc,1
MINIMED INC,Minimed Inc,1
TARRANT APPAREL GROUP,Tarrant Apparel Group,1
CONTINUCARE CORP,Continucare Corp,1
THENETDIGEST.COM INC  -CL A,Thenetdigest.Com Inc,1
LRI HOLDINGS INC,LRI Holdings Inc,1
VISEON INC,Viseon Inc,1
BANCOLOMBIA SA,"Bancolombia Sa Bancolombia, Colombia",1
CICERO INC,Cicero Inc,1
ASTEA INTERNATIONAL INC,Astea International Inc,1
NEW DOVER CAPITAL CORP,New Dover Capital Corp,1
GSE SYSTEMS INC,GSE Systems Inc,1
SANTA ISABEL SA,Santa Isabel SA,1
TESMA INTERNATNAL INC  -CL A,Tesma International Inc,1
CYBEX COMPUTER PRODS,Cybex Computer Products Corp,1
GRAND UNION CO,Grand Union Co,1
PALM HARBOR HOMES INC,Palm Harbor Homes Inc,1
INDUSTRIAL BANCORP INC,Industrial Bancorp Inc,1
METALLICA RESOURCES INC,Metallica Resources Inc.,1
ON TECHNOLOGY CORP,ON Technology Corp,1
ORTHOMETRIX INC,Orthometrix Inc,1
WHITE RIVER CAPITAL INC,White River Capital Inc,1
AMER INSD MTG SER 86  -LP,American Insured Mortgage Series 86 LP,1
AMER INSD MTG SER 88  -LP,American Insured Mortgage Series 88 LP,1
LEGAL RESEARCH CENTER INC,Legal Research Center Inc,1
AMBASSADORS INTERNATIONL INC,Ambassadors International Inc,1
AMCON DISTRIBUTING CO,AMCON Distributing Co,1
INTL BIOFUEL & BIOCHEMICAL,International Biofuel & Biochemical,1
CHADMOORE WIRELESS GROUP INC,Chadmoore Wireless Group Inc,1
REDWOOD TRUST INC,Redwood Trust Inc.,1
CELERIS CORP,Celeris Corp,1
UNIBANCO UNIAO DE BANCO,Unibanco Uniao De Bancos Brasileiros SA,1
WINDTREE THERAPEUTICS INC,Windtree Therapeutics Inc,1
USA DETERGENTS INC,USA Detergents Inc,1
WFS FINANCIAL INC,WFS Financial Inc,1
CAREADVANTAGE INC,Careadvantage Inc,1
ALLIED SECURITY INNOVATIONS,Allied Security Innovations Inc,1
OAKLEY INC,Oakley Inc.,1
GRAFTECH INTERNATIONAL LTD,Graftech International Ltd,1
SHC CORP,SHC Corp,1
ATLAS AIR WORLDWIDE HLDG INC,Atlas Air Worldwide Holdings Inc.,1
ENCORE ENERGY SYSTEMS INC,Encore Energy Systems Inc,1
NEWSEDGE CORP,NewsEdge Corp,1
VIANET TECH GROUP LTD,New Paradigm Software Corp,1
SUNSTONE HOTEL INVESTORS INC,Sunstone Hotel Investors Inc,1
CELLEGY PHARMACEUTICALS -OLD,Cellegy Pharmaceuticals Inc,1
VION PHARMACEUTICALS INC,Vion Pharmaceuticals Inc,1
CUTTER & BUCK INC,Cutter & Buck Inc,1
KFORCE INC,Kforce Inc,1
INTEGRA LIFESCIENCES HLDGS,Integra LifeSciences Holdings Corp,1
LION INC,Lion Inc,1
ARROW MAGNOLIA INTL INC,Arrow Magnolia International Inc,1
HOSPITALITY PROPERTIES TRUST,Hospitality Properties Trust,1
CRAFT BREW ALLIANCE INC,Craft Brew Alliance Inc,1
WAVERIDER COMMUNICATIONS INC,Waverider Communications Inc,1
CHINA SKY ONE MEDICAL INC,China Sky One Medical Inc,1
COMM BANCORP INC,Comm Bancorp Inc,1
LOUD TECHNOLOGIES INC,Loud Technologies Inc,1
ASML HOLDING NV,ASML Holding NV,1
US HOMES & PROPERTIES INC,U.S. Homes & Properties Inc.,1
ENTERTAINMENT TECH & PROGRMS,Entertainment Technologies & Programs Inc.,1
FENTURA FINANCIAL INC,Fentura Financial Inc,1
FIBERCORE INC,Fibercore Inc,1
BANK PLUS CORP,Bank Plus Corp,1
MIDWEST BANC HOLDINGS INC,Midwest Banc Holdings Inc,1
GATEWAY ENERGY CORP,Gateway Energy Corp,1
KELLSTROM INDUSTRIES INC,Kellstrom Industries Inc,1
TOUCHTUNES MUSIC CORP,Touchtunes Music Corp,1
EUPHONIX INC,Euphonix Inc,1
AXS-ONE INC,Axs-One Inc.,1
VENTURE CATALYST INC/UT,Venture Catalyst Inc/UT,1
KYZEN CORP,Kyzen Corp,1
TRIKON TECHNOLOGIES INC,Trikon Technologies Inc,1
KENTUCKY FIRST BANCORP INC,Kentucky First Bancorp Inc.,1
POWER 3 MEDICAL PRODUCTS INC,Power 3 Medical Products Inc,1
ADVANT-E CORP,Advant-E Corp,1
GLYCOGENESYS INC,GlycoGenesys Inc,1
TRANSMEDIA ASIA PACIFIC INC,Transmedia Asia Pacific Inc,1
BALLANTYNE STRONG INC,Ballantyne Strong Inc,1
PENN OCTANE CORP,Penn Octane Corp,1
TEMPLETON RUSSIA & E EURO FD,Templeton Russia & East European Fund Inc.,1
CARBIDE/GRAPHITE GROUP INC,Carbide/Graphite Group Inc,1
ARCH CAPITAL GROUP LTD,Arch Capital Group Ltd,1
PACIFIC AEROSPACE&ELECTR INC,Pacific Aerospace & Electronics Inc,1
SMITH MICRO SOFTWARE INC,Smith Micro Software Inc,1
EQUUS GAMING CO  -LP,Equus Gaming Co LP,1
MEDNAX INC,Mednax Inc,1
ALTERNATE MARKETING NETWORKS,Alternate Marketing Networks Inc,1
PLANET BIOPHARMACEUTICALS,Planet Biopharmaceuticals Inc,1
TALK AMERICA HOLDINGS INC,Talk America Holdings Inc,1
CENVEO INC,Cenveo Inc.,1
MIDWEST AIR GROUP INC,Midwest Air Group Inc,1
PANAMSAT CORP,PanAmSat Corp,1
VENTURI PARTNERS INC,Venturi Partners Inc,1
CRAY INC,Cray Inc,1
ACCOM INC,Accom Inc,1
WYNDHAM INTERNATIONAL INC,Wyndham International Inc.,1
CHECKFREE CORP,CheckFree Corp,1
NOVANTA INC,Novanta Inc,1
BLUE WAVE SYSTEMS INC,Blue Wave Systems Inc,1
CHINA DONGSHENG INTL INC,China Dongsheng International Inc,1
ALLEGIANT BANCORP INC,Allegiant Bancorp Inc,1
PROLIANCE INTERNATIONAL INC,Proliance International Inc,1
ERIE INDEMNITY CO  -CL A,Erie Indemnity Company,1
AMERICAN POWER GROUP CORP,American Power Group Corp,1
EVEREST RE GROUP LTD,Everest Re Group Ltd,1
FIRST INVESTORS FINL SVCS GP,First Investors Financial Services Group Inc,1
1ST INDEPENDENCE FINL GROUP,1st Independence Financial Group Inc,1
BOGEN COMMUNICATIONS INTL,Bogen Communications International Inc,1
KLAMATH FIRST BANCORP INC,Klamath First Bancorp Inc,1
SOUTHERN BANC CO INC,Southern Banc Co Inc.(The),1
ESS TECHNOLOGY INC,ESS Technology Inc,1
GADZOOKS INC,Gadzooks Inc,1
LECROY CORP,LeCroy Corp,1
MYRIAD GENETICS INC,Myriad Genetics Inc,1
IMPRESO INC,Impreso Inc,1
VERITY INC,Verity Inc.,1
VODAVI TECHNOLOGY INC,Vodavi Technology Inc,1
WORLD AIR HOLDINGS INC,World Air Holdings Inc,1
CENTRAL PARKING CORP,Central Parking Corp.,1
SPEEDFAM-IPEC INC,Speedfam-Ipec Inc,1
RENAISSANCERE HOLDINGS LTD,RenaissanceRe Holdings Ltd,1
APAC CUSTOMER SERVICES INC,APAC Customer Services Inc,1
HANOVER INSURANCE GROUP INC,Hanover Insurance Group Inc (The),1
DIAMOND OFFSHRE DRILLING INC,Diamond Offshore Drilling Inc.,1
ELANTEC SEMICONDUCTOR INC,Elantec Semiconductor Inc,1
MORO CORP,Moro Corp,1
SONUS PHARMACEUTICALS INC,SONUS Pharmaceuticals Inc,1
BROOKLYN CHEESECAKE & -OLD,Brooklyn Cheesecake & Desserts Co Inc -OLD,1
RCI HOSPITALITY HLDGS INC,RCI Hospitality Holdings Inc,1
TAMINO MINERALS INC,Tamino Minerals Inc,1
POOL CORP,Pool Corp,1
AMERICAN COIN MERCHNDSNG INC,American Coin Merchandising Inc,1
MEADOW VALLEY CORP,Meadow Valley Corp,1
ADE CORP/MA,ADE Corp,1
HCI DIRECT INC,HCI Direct Inc.,1
ARV ASSISTED LIVING INC,ARV Assisted Living Inc.,1
GLIATECH INC,Gliatech Inc,1
COLLABRX INC,CollabRx Inc,1
DE RIGO SPA  -ADR,De Rigo SPA,1
RADISYS CORP,RadiSys Corp,1
KONINKLIJKE KPN NV,Koninklijke Kpn NV,1
HEARST-ARGYLE TELEVISION,Hearst-Argyle Television Inc.,1
BOSTONFED BANCORP INC,BostonFed Bancorp Inc.,1
IMPERIAL CAPITAL BANCORP INC,Imperial Capital Bancorp Inc,1
INTIMATE BRANDS INC  -CL A,Intimate Brands Inc,1
JERRYS FAMOUS DELI INC,Jerrys Famous Deli Inc,1
PHARMACYCLICS INC,Pharmacyclics Inc,1
GABELLI CONV & INCOME SEC FD,Gabelli Convertible and Income Securities Fund Inc.,1
CREDICORP LTD,Credicorp Ltd,1
SPECIALIZED HEALTH PRODUCTS,Specialized Health Products International,1
WINFIELD CAPITAL CORP,Winfield Capital Corp,1
DISC GRAPHICS INC,Disc Graphics Inc,1
PHAR-MOR INC,Phar-Mor Inc,1
DAVITA INC,DaVita Inc,1
VANGUARD AIRLINES INC,Vanguard Airlines Inc,1
BANNER CORP,Banner Corp,1
QWEST COMMUNICATION INTL INC,Qwest Communications International Inc.,1
OPKO HEALTH INC,Opko Health Inc,1
SCHEIN (HENRY) INC,Henry Schein Inc,1
MILESTONE SCIENTIFIC INC,Milestone Scientific Inc.,1
HYPERION SOLUTIONS CORP,Hyperion Solutions Corp,1
SANDISK CORP,SanDisk Corp,1
CVF TECHNOLOGIES CORP,CVF Technologies Corp,1
INVESTORS FINANCIAL SVCS CP,Investors Financial Services Corp,1
SCHWEITZER-MAUDUIT INTL INC,Schweitzer-Mauduit Intl Inc,1
A D A M INC,A.D.A.M. Inc,1
MEDWAVE INC,Medwave Inc,1
MULTIMEDIA CONCEPTS INTL INC,Multimedia Concepts Intl Inc,1
ENTRADA NETWORKS INC,Entrada Networks Inc,1
JACUZZI BRANDS INC,Jacuzzi Brands Inc,1
POINTER TELOCATION LTD,Pointer Telocation Ltd,1
SMART CHOICE AUTOMOTIVE GRP,Smart Choice Automotive Group Inc,1
HEALTHCARE.COM CORP,Healthcare.com Corp,1
ASTA FUNDING INC,Asta Funding Inc,1
A NOVO BROADBAND INC,A Novo Broadband Inc,1
INSIGNIA SOLUTIONS PLC  -ADR,Insignia Solutions Plc,1
NEW HORIZON KIDS QUEST INC,New Horizon Kids Quest Inc,1
TELEKOMUNIKASI INDONESIA,PT Telekomunikasi Indonesia (Persero) TBK,1
APPLIED MICROSYSTEMS CORP,Applied Microsystems Corp,1
LEXMARK INTL INC  -CL A,Lexmark International Inc.,1
AMX CORP,AMX Corp,1
ADVENT SOFTWARE INC,Advent Software Inc.,1
CATALYST INTERNATIONAL INC,Catalyst International Inc,1
PHOTON DYNAMICS INC,Photon Dynamics Inc,1
ADVANCED ENERGY INDS INC,Advanced Energy Industries Inc.,1
EMBRYO DEVELOPMENT CORP,Embryo Development Corp,1
IDX SYSTEMS CORP,IDX Systems Corp,1
LAUDER (ESTEE) COS INC -CL A,Estee Lauder Companies Inc. (The),1
AMANDA CO INC,Amanda Co Inc,1
SECURE COMPUTING CORP,Secure Computing Corp,1
SIMON TRNSPT SVCS INC  -CL A,Simon Transportation Services Inc,1
SMART MODULAR TECHNOLOGIES,SMART Modular Technologies (WWH) Inc,1
INFINIUM SOFTWARE INC,Infinium Software Inc,1
WATERS CORP,Waters Corp,1
CFC INTERNATIONAL INC,CFC International Inc,1
HEADWATERS INC,Headwaters Inc,1
TELTONE CORP,Teltone Corp,1
BOSTON BEER INC  -CL A,Boston Beer Co Inc. (The),1
CD&L INC,CD&L Inc.,1
EMERITUS CORP,Emeritus Corp,1
FLUSHING FINANCIAL CORP,Flushing Financial Corp,1
IMPAC MORTGAGE HOLDINGS INC,Impac Mortgage Holdings Inc.,1
INTEVAC INC,Intevac Inc,1
MEADOWBROOK INS GROUP INC,Meadowbrook Insurance Group Inc,1
NETAPP INC,NetApp Inc,1
SILICON STORAGE TECHNOLOGY,Silicon Storage Technology Inc,1
BUCKEYE TECHNOLOGIES INC,Buckeye Technologies Inc,1
SLG REALISATIONS PLC,SLG Realisations PLC,1
PAREXEL INTERNATIONAL CORP,PAREXEL International Corp,1
BANCO DE A EDWARDS SA,Banco de A Edwards SA,1
FIRSTCITY FINANCIAL CORP,FirstCity Financial Corp,1
ZANETT INC,Zanett Inc,1
ENI SPA,Eni SpA,1
SELKIRK COGEN FUNDING CORP,Selkirk Cogen Funding Corp,1
CONTINENTAL INFORMATN SYS CP,Continental Information Systems Corp,1
PIXAR,Pixar,1
ASI LIQUIDATING CORP,ASI Liquidating Corp,1
NORTHWEST PIPE CO,Northwest Pipe Co,1
EGL INC,EGL Inc,1
META GROUP INC,META Group Inc,1
OBJECTIVE SYS INTEGRATRS INC,Objective Systems Integrators Inc,1
RAYTEL MEDICAL CORP,Raytel Medical Corp,1
AURORA OIL & GAS CORP,Aurora Oil & Gas Corp,1
WESTELL TECH INC  -CL A,Westell Technologies Inc,1
PATRIOT BANK CORP,Patriot Bank Corp.,1
CORESTREAM ENERGY INC,CoreStream Energy Inc,1
HELP AT HOME INC,Help At Home Inc,1
NOVAVAX INC,Novavax Inc,1
ACCELRYS INC,Accelrys Inc.,1
GUCCI GROUP NV,Gucci Group NV,1
AVALON CAPITAL INC,Avalon Capital Inc.,1
ELINEAR INC,eLinear Inc.,1
LEARNING TREE INTL INC,Learning Tree International Inc,1
TRAFFIX INC,Traffix Inc,1
VIZACOM INC,Vizacom Inc,1
BGI INC,BGI Inc.,1
NUO THERAPEUTICS INC,Nuo Therapeutics Inc,1
CAPITAL MEDIA GROUP LTD,Capital Media Group Ltd,1
CITRIX SYSTEMS INC,Citrix Systems Inc.,1
INTRUST FINANCIAL CORP,Intrust Financial Corp,1
GREATER BAY BANCORP,Greater Bay Bancorp,1
LABTEC INC,Labtec Inc,1
NUANCE COMMUNICATIONS INC,Nuance Communications Inc,1
GUARANTY FINANCIAL CORP/VA,Guaranty Financial Corp,1
OAK HILL FINANCIAL INC,Oak Hill Financial Inc,1
AML COMMUNICATIONS INC,AML Communications Inc,1
ADVANCED LIGHTING TECH INC,Advanced Lighting Technologies Inc,1
PHARMANETICS INC,PharmaNetics Inc,1
HEARTLAND FINANCIAL USA INC,Heartland Financial USA Inc,1
ENLIVEN MARKETING TECH CORP,Enliven Marketing Technologies Corp,1
DESERT COMMUNITY BANK,Desert Community Bank,1
NATIONS BALANCD TARGT MAT FD,Nations Balanced Target Maturity Fund Inc.,1
PUTNAM HIGH INCOME OPP TR,Putnam High Income Opportunities Trust,1
KENSEY NASH CORP,Kensey Nash Corp,1
MOLECULAR DEVICES CORP,Molecular Devices Corp,1
SMITH-MIDLAND CORP,Smith-Midland Corp,1
TG THERAPEUTICS INC,TG Therapeutics Inc,1
BLONDER TONGUE LABS INC,Blonder Tongue Laboratories Inc.,1
ERGO SCIENCE CORP,Ergo Science Corp,1
ATARI INC,Atari Inc,1
PYRAMID BREWERIES INC,Pyramid Breweries Inc,1
INTL DISPLAYWORKS INC,International Displayworks Inc,1
HOT PRODUCTS INC.COM,B-Teller Inc,1
SYNAPTIC PHARMACEUTICAL CORP,Synaptic Pharmaceutical Corp,1
TOLLGRADE COMMUNICATIONS INC,Tollgrade Communications Inc,1
ADEPT TECHNOLOGY INC,Adept Technology Inc,1
EXTENDED STAY AMERICA -OLD,Extended Stay America Inc.,1
MSC INDUSTRIAL DIRECT  -CL A,MSC Industrial Direct Co Inc.,1
SCHLOTZSKY'S INC,Schlotzsky's Inc,1
STAR GROUP LP,Star Group LP,1
ZORAN CORP,Zoran Corp,1
HARTFORD FINANCIAL SERVICES,Hartford Financial Services Group Inc. (The),1
KINGSWAY FINANCIAL SVCS INC,Kingsway Financial Services Inc.,1
WIDECOM GROUP INC,Widecom Group Inc,1
IMPAX LABORATORIES INC,Impax Laboratories Inc,1
NUCO2 INC,NuCO2 Inc,1
NYMOX PHARMACEUTICAL CORP,Nymox Pharmaceutical Corp,1
CASTELLE,Castelle,1
STRASBAUGH,Strasbaugh,1
ELCOM INTERNATIONAL INC,Elcom International Inc,1
EMERGING VISION INC,Emerging Vision Inc,1
CORE LABORATORIES NV,Core Laboratories NV,1
DAL-TILE INTERNATIONAL INC,Dal-Tile International Inc,1
GRUPO ELEKTRA SA DE CV,Grupo Elektra SA De CV,1
ELIZABETH ARDEN INC,Elizabeth Arden Inc,1
REGENT ASSISTED LIVING INC,Regent Assisted Living Inc,1
ASTROTECH CORP,Astrotech Corp,1
DTVN HOLDINGS INC,DTVN Holdings Inc,1
CLEAN DIESEL TECHNOLOGIS-OLD,Clean Diesel Technologies-OLD,1
T J T INC,T.J.T. Inc,1
AMBANC HOLDING CO INC,Ambanc Holding Co Inc,1
AXCAN PHARMA INC,Axcan Pharma Inc,1
CLASSIC BANCSHARES INC,Classic Bancshares Inc,1
AREA BANCSHARES CORP,Area Bancshares Corp,1
SPORTS RESORTS INTL INC,Sports Resorts International Inc,1
ROADWAY CORP,Roadway Corp,1
SOUTHERN MICH BANCORP INC,Southern Michigan Bancorp Inc,1
PROLONG INTERNATIONAL CORP,Prolong International Corp,1
SOUTHERN COPPER CORP,Southern Copper Corp,1
BESI-BE SEMICONDUCTOR INDS,Be Semiconductor Industries NV,1
BROADWAY FINANCIAL CORP/DE,Broadway Financial Corp,1
INTEGRITY FINANCIAL CORP,Integrity Financial Corp,1
HIGHLANDS INSURANCE GRP INC,Highlands Insurance Group Inc.,1
GLOBAL SEAFOOD TECHNOLOGY,Global Seafood Technology Inc,1
ECHOCATH INC  -CL A,Echocath Inc,1
CAPITAL CORP OF THE WEST,Capital Corp of the West,1
PENINSULA HLDGS GROUP LTD,Peninsula Holdings Group Ltd,1
TITAN PHARMACEUTICALS INC,Titan Pharmaceuticals Inc.,1
USABANCSHARES.COM INC,USAbancshares.com Inc,1
AMERIGAS PARTNERS  -LP,Amerigas Partners LP,1
CREDIT SUISSE USA INC,Credit Suisse (USA) Inc,1
BIOCORAL INC,Biocoral Inc,1
SOURCECORP INC,SOURCECORP Inc.,1
5B TECHNOLOGIES CORP,5B Technologies Corp,1
CENTRAL COAST BANCORP,Central Coast Bancorp,1
OPEN TEXT CORP,Open Text Corp,1
PHARMACEUTICAL PROD DEV INC,Pharmaceutical Products Development Inc,1
INNOVATIVE CLINICAL SOLUTNS,Innovative Clinical Solutns,1
NEON COMMUNICATIONS GROUP,NEON Communications Group Inc,1
INTEGRATED BIOPHARMA INC,Integrated BioPharma Inc,1
EVOLVE ONE INC,Evolve One Inc,1
COMMUNITY CAPITAL CORP,Community Capital Corp,1
CONECTISYS CORP,Conectisys Corp,1
IR BIOSCIENCES HOLDINGS INC,IR Biosciences Holdings Inc,1
IDERA PHARMACEUTICALS INC,Idera Pharmaceuticals Inc,1
LCA VISION INC,LCA Vision Inc,1
NEOPHARM INC-OLD,NeoPharm Inc-Old,1
NICE LTD,NICE Ltd,1
PERFORMANCE TECHNOLOGIES INC,Performance Technologies Inc,1
CRONOS GROUP,Cronos Group (The),1
AAVID THERMAL TECHNOLOGIES,Aavid Thermal Technologies,1
AUTOLOGIC INFORMATION INTL,Autologic Information International,1
INDUSTRIAL SERVICES AMER INC,Industrial Services of America Inc,1
TRIPLE P NV,Triple P NV,1
SOUTHEASTERN BANK FINL CORP,Southeastern Bank Financial Corp,1
ACACIA DIVERSIFIED HLDGS INC,Acacia Diversified Holdings Inc,1
GLENBOROUGH REALTY TRUST INC,Glenborough Realty Trust Inc,1
GLOBUS WIRELESS LTD,Globus Wireless Ltd,1
GREENLAND CORP,Greenland Corp,1
LEARNING CARE GROUP INC -OLD,Learning Care Group Inc,1
ENGLOBAL CORP,ENGlobal Corp,1
PACER HEALTH CORP,Pacer Health Corp,1
HARBOR DIVERSIFIED INC,Harbor Diversified Inc,1
FIRST PHYSICIANS CAPITAL GRP,First Physicians Capital Group Inc,1
AEOLUS PHARMACEUTICALS INC,Aeolus Pharmaceuticals Inc,1
INTERWEST HOME MEDICAL INC,Interwest Home Medical Inc,1
KSW INC,KSW Inc,1
FIRSTPLUS FINANCIAL GROUP,FirstPlus Financial Group Inc,1
OAK RIDGE CAPITAL GROUP INC,Oak Ridge Capital Group Inc,1
REMEC INC,REMEC Inc,1
UNITED STATES POSTAL SERVICE,United States Postal Service,1
ARTHROCARE CORP,ArthroCare Corp,1
DOCUMENTUM INC,Documentum Inc,1
BANKPLUS FSB,Bankplus FSB,1
SIZMEK INC,Sizmek Inc,1
COMMERCESOUTH INC,CommerceSouth Inc,1
ESCUE ENERGY INC,Escue Energy Inc,1
LARK TECHNOLOGIES INC,Lark Technologies Inc,1
LOTUS PACIFIC INC,Lotus Pacific Inc,1
RENAL CARE GROUP INC,Renal Care Group Inc.,1
STEARNS & LEHMAN INC,Stearns & Lehman Inc,1
STERLING MINING CO,Sterling Mining Co,1
KALEIDOSCOPE MEDIA GROUP INC,Kaleidoscope Media Group Inc,1
SPEEDUS CORP,Speedus Corp.,1
GLOBE BUSINESS RESOURCES INC,Globe Business Resources Inc,1
PROSPECT MEDICAL HLDGS INC,Prospect Medical Holdings Inc,1
CERES VENTURES INC-OLD,Ceres Ventures Inc-Old,1
WIDEPOINT CORP,Widepoint Corp,1
RURAL CELLULAR CORP  -CL A,Rural Cellular Corp,1
TB WOOD'S CORP,TB Wood's Corp,1
PAINCARE HOLDINGS INC,PainCare Holdings Inc.,1
ALPHA PRO TECH LTD,Alpha Pro Tech Ltd.,1
AMERICAN HEALTHCHOICE INC,American Healthchoice Inc,1
MAN SANG INTL (BVI) LTD,Man Sang International (B.V.I.) Ltd,1
INTERMIX MEDIA INC,Intermix Media Inc,1
NEW FRONTIER MEDIA INC,New Frontier Media Inc,1
SOURCE INTERLINK COS INC,Source Interlink Companies Inc,1
WATCHIT MEDIA INC,Watchit Media Inc,1
GEOS COMMUNICATIONS INC,Geos Communications Inc,1
POINT WEST CAPITAL CORP,Point West Capital Corp,1
MULTIMEDIA GAMES HOLDING CO,Multimedia Games Holding Co Inc,1
NCS HEALTHCARE INC  -CL A,NCS Healthcare Inc,1
APRICUS BIOSCIENCES INC,Apricus Biosciences Inc,1
NOFIRE TECHNOLOGIES INC,Nofire Technologies Inc,1
MY SCREEN MOBILE INC,My Screen Mobile Inc,1
SYNOVICS PHARMACEUTICALS INC,Synovics Pharmaceuticals Inc,1
CHINA FOOD & BEVERAGE CO,China Food & Beverage Co,1
ONLINE POWER SUPPLY INC,Online Power Supply Inc,1
VASAMED INC,Vasamed Inc,1
PATHFINDER BANCORP INC,Pathfinder Bancorp Inc,1
PSB BANCORP INC,PSB Bancorp Inc,1
VIDEOLOCITY INTL INC,Videolocity International Inc,1
VITALCOM INC,Vitalcom Inc,1
ANDES GOLD CORP,Andes Gold Corp,1
XETEL CORP,Xetel Corp,1
PLUMAS BANCORP,Plumas Bancorp,1
CATHAYONE INC,Cathayone Inc,1
DIGITEC 2000 INC,Digitec 2000 Inc,1
DEVX ENERGY INC,Devx Energy Inc,1
SCB COMPUTER TECHNOLOGY INC,SCB Computer Technology Inc,1
CYLINK CORP,Cylink Corp,1
IRIDEX CORP,IRIDEX Corp,1
LANDEC CORP,Landec Corp,1
NEOSE TECHNOLOGIES INC,Neose Technologies Inc,1
MEDIATECHNICS CORP,MediaTechnics Corp,1
PAID INC,Paid Inc,1
VUBOTICS INC,Vubotics Inc,1
SLIPPERY ROCK FINANCIAL CORP,Slippery Rock Financial Corp,1
SOONER HOLDINGS INC-OLD,Sooner Holdings Inc,1
STARTECH ENVIRONMENTAL CORP,Startech Environmental Corp,1
CARBONICS CAPITAL CORP-OLD,Carbonics Capital Corp,1
RENEWAL FUELS INC,Renewal Fuels Inc,1
CHINA CONVERGENT CORP LTD,China Convergent Corporation Ltd,1
ENDOCARE INC,Endocare Inc,1
GENSYM CORP,Gensym Corp,1
POLYAIR INTER PACK INC,Polyair Inter Pack Inc.,1
TENGASCO INC,Tengasco Inc.,1
TITAN TECHNOLOGIES INC,Titan Technologies Inc,1
PERMANENT TECHNOLOGIES INC,Permanent Technologies Inc,1
21ST CENTURY TECHNOLOGIES,21St Century Technologies,1
USA TECHNOLOGIES INC,USA Technologies Inc,1
IMPATH INC,Impath Inc,1
LIGHTPATH TECHNOLOGIES INC,LightPath Technologies Inc,1
COLUMBUS MCKINNON CORP,Columbus McKinnon Corp,1
CLEAN COAL TECHNOLOGIES INC,Clean Coal Technologies Inc,1
MONROE BANCORP,Monroe Bancorp,1
MOSSIMO INC,Mossimo Inc,1
XENOMETRIX INC,Xenometrix Inc,1
CONCEPTUS INC,Conceptus Inc,1
CONNETICS CORP,Connetics Corp,1
PNI TECHNOLOGIES INC,PNI Technologies Inc,1
SONICS & MATERIALS INC,Sonics & Materials Inc,1
DIAMOND EQUITIES INC,Diamond Equities Inc,1
UNITY BANCORP INC,Unity Bancorp Inc,1
VALLEY FINANCIAL CORP,Valley Financial Corp,1
YOUBET.COM INC,Youbet.com Inc,1
GEMSTAR-TV GUIDE INTL INC,Gemstar TV Guide International Inc,1
FORWARD INDUSTRIES INC,Forward Industries Inc,1
ALEXION PHARMACEUTICALS INC,Alexion Pharmaceuticals Inc,1
CSG SYSTEMS INTL INC,CSG Systems International Inc.,1
FLANDERS CORP,Flanders Corp,1
OSE USA INC,OSE USA Inc,1
HARVARD SCIENTIFIC CORP,Harvard Scientific Corp,1
HARTCOURT COMPANIES INC,Hartcourt Companies Inc,1
INDUS INTERNATIONAL INC,Indus International Inc,1
SCOLR PHARMA INC,SCOLR Pharma Inc.,1
REVLON INC  -CL A,Revlon Inc.,1
EAGLE BUILDING TECHNOLOGIES,Eagle Building Technologies Inc,1
ENVIRO TECHNOLOGIES INC,Enviro Technologies Inc,1
IMAGE SYSTEMS CORP,Image Systems Corp,1
SILVERSTAR HOLDINGS LTD,Silverstar Holdings Ltd,1
