query_string,candidate_string,match
"SONNENSCHEIN, NATH AND ROSENTHAL",SONNENSCHEIN NATH AND ROSENTHAL,1
"City of Fernley, NV",City of Fernley NV,1
"Saddle Butte Pipeline, LLC",Saddle Butte Pipeline LLC,1
"GEORGETOWN CO, SC",GEORGETOWN CO SC,1
D.R.S.,D R S,1
"CenterPoint Energy, Inc.",CenterPoint Energy Inc,1
"VOTE HERE, INC",VOTE HERE INC,1
"KIEWIT SON'S, PETER",KIEWIT SON'S PETER,1
"PORT OF LONG BEACH, CA",PORT OF LONG BEACH CA,1
"General Utilities, Inc.",General Utilities Inc,1
"Innovasis, Inc.",Innovasis Inc,1
"INNOPHOS, INC.",INNOPHOS INC,1
Visiting Nurse Assn Healthcare Partners ,Visiting Nurse Assn Healthcare Partners,1
SANOFI-AVENTIS PHARMACEUTICALS INC.,SANOFI-AVENTIS PHARMACEUTICALS INC,1
"Advanced Prosthetics of America, Inc.",Advanced Prosthetics of America Inc,1
"NEXTNAV, LLC",NEXTNAV LLC,1
"Unique Reef Imports, LLC",Unique Reef Imports LLC,1
"Nrg Energy, Inc.",Nrg Energy Inc,1
"Monroe County, NY",Monroe County NY,1
"SAPPHIRE ENERGY, INC.",SAPPHIRE ENERGY INC,1
"SANOFI-AVENTIS, U.S. LLC",SANOFI-AVENTIS U S LLC,1
"Ali, Mir Masum",Ali Mir Masum,1
"Juno Therapeutics, Inc.",Juno Therapeutics Inc,1
"Press Ganey Associates, Inc.",Press Ganey Associates Inc,1
"CH2M WG IDAHO, LLP",CH2M WG IDAHO LLP,1
"TYLER PULSE, LLC",TYLER PULSE LLC,1
"Avis Budget Group, Inc.",Avis Budget Group Inc,1
"CHS, Inc.",CHS Inc,1
"Kabbage, Inc.",Kabbage Inc,1
"HILTON HEAD ISLAND, SC",HILTON HEAD ISLAND SC,1
"WOLVERINE ENERGY, L.L.C.",WOLVERINE ENERGY L L C,1
"Froehling & Robertson, Inc.",Froehling & Robertson Inc,1
INTL URANIUM  CORP,INTL URANIUM CORP,1
"CENTER FOR APPLIED STUDIES OF THE ENVIRONMENT, HUNTER COLLEGE, CITY UNIV OF NY",CENTER FOR APPLIED STUDIES OF THE ENVIRONMENT HUNTER COLLEGE CITY UNIV OF NY,1
"Koonz, McKenney et al",Koonz McKenney et al,1
"City of Phoenix, AZ",City of Phoenix AZ,1
"City of Laguna Niguel, CA",City of Laguna Niguel CA,1
"PayFlex Systems USA, Inc",PayFlex Systems USA Inc,1
Leyland Alliance  ,Leyland Alliance,1
THE NAVAJO NATION  COUNCIL,THE NAVAJO NATION COUNCIL,1
"ONCONOVA, INC",ONCONOVA INC,1
"Gordman-Leverich Partnership, LLC",Gordman-Leverich Partnership LLC,1
"Register.com, Inc.",Register com Inc,1
Kraynak's Inc.,Kraynak's Inc,1
RANKEN JORDAN  A PEDIATRIC SPECIALTY HOSPITAL,RANKEN JORDAN A PEDIATRIC SPECIALTY HOSPITAL,1
AT&T Services Inc.,AT&T Services Inc,1
"Capitol Decisions, Inc.",Capitol Decisions Inc,1
"Society for Worldwide Interbank Financial Telecommunication, SCRL",Society for Worldwide Interbank Financial Telecommunication SCRL,1
"Salzman, Greg",Salzman Greg,1
"DIGITAL FUSION, INC.",DIGITAL FUSION INC,1
"Becker and Becker Associates, Inc.",Becker and Becker Associates Inc,1
Crescent Point Energy U.S. Corp.,Crescent Point Energy U S Corp,1
FLIGHTFAB INC.,FLIGHTFAB INC,1
"EDUCAP, INC",EDUCAP INC,1
"City of Ocoee, FL",City of Ocoee FL,1
"Snyder Fuel Service, Inc.",Snyder Fuel Service Inc,1
Revision Eyewear Ltd.,Revision Eyewear Ltd,1
"Cary Sartin c/o Heideman Nudelman & Kalik, P.C.",Cary Sartin c/o Heideman Nudelman & Kalik P C,1
"First Institute, Inc.",First Institute Inc,1
"BUTLER RURAL ELECTRIC COOPERATIVE, INC.",BUTLER RURAL ELECTRIC COOPERATIVE INC,1
"National Ecological Observatory Network, Inc",National Ecological Observatory Network Inc,1
"International Institute for Homeland Security, Defense and Restoration",International Institute for Homeland Security Defense and Restoration,1
"AGRIPROCESSORS, INC.",AGRIPROCESSORS INC,1
"Piaggio Group Americas, Inc.",Piaggio Group Americas Inc,1
"Walker, Beverly Dwayne",Walker Beverly Dwayne,1
"Energy Coordinator, Marathon Petroleum Company",Energy Coordinator Marathon Petroleum Company,1
"Live Oak Gardens, Ltd.",Live Oak Gardens Ltd,1
East Coast Power L.L.C.,East Coast Power L L C,1
"MACDONALD, DETTWILER & ASSOCIATES",MACDONALD DETTWILER & ASSOCIATES,1
U.S. BUSINESS & INDUSTRIAL COUNCIL,U S BUSINESS & INDUSTRIAL COUNCIL,1
"Buckbee, Mears Cortland",Buckbee Mears Cortland,1
"Praxair, Inc.",Praxair Inc,1
"SPECIAL HEALTH RESOURCES FOR TEXAS, INC.",SPECIAL HEALTH RESOURCES FOR TEXAS INC,1
Community Healthcare Corp.,Community Healthcare Corp,1
"HENDRY COUNTY, FL",HENDRY COUNTY FL,1
LetterOne Holdings S.A.,LetterOne Holdings S A,1
FIAMM S.P.A.,FIAMM S P A,1
"North American Energy Resources, Inc.",North American Energy Resources Inc,1
"InDyne, Inc.",InDyne Inc,1
"Carbon County Holdings, LLC, Patoka River Coal Company, LLC and Patoka River Holdings, LLC",Carbon County Holdings LLC Patoka River Coal Company LLC and Patoka River Holdings LLC,1
Emera Energy Inc.,Emera Energy Inc,1
"James O. Sacks, Inc.",James O Sacks Inc,1
"NIKON, INC.",NIKON INC,1
"WESTMINSTER-CA, CITY OF",WESTMINSTER-CA CITY OF,1
"OCHSNER HEALTH SYSTEM, INC.",OCHSNER HEALTH SYSTEM INC,1
"LEATHERMAN TOOL GROUP, INC",LEATHERMAN TOOL GROUP INC,1
"Premier Settlement, Inc.",Premier Settlement Inc,1
Frank I. Smizik,Frank I Smizik,1
"CITY OF SANFORD, FL",CITY OF SANFORD FL,1
Solexant Corp.,Solexant Corp,1
"IQUIQUE U.S., L.L.C.",IQUIQUE U S L L C,1
"ATC MANAGEMENT, INC",ATC MANAGEMENT INC,1
"Gordon Food Services, Inc.",Gordon Food Services Inc,1
"LYDEN, HENRY",LYDEN HENRY,1
"GENESIS MICROCHIP, INC",GENESIS MICROCHIP INC,1
"TEXAS INSTRUMENTS, INC",TEXAS INSTRUMENTS INC,1
"Union Rural Electric Cooperative, Inc.",Union Rural Electric Cooperative Inc,1
"PROMEDTEK, INC.",PROMEDTEK INC,1
Xeneca Power Development Inc.,Xeneca Power Development Inc,1
"BAKER COMMODITIES, INC",BAKER COMMODITIES INC,1
"Quantum Leap Innovations, Inc.",Quantum Leap Innovations Inc,1
"Shazam, Inc.",Shazam Inc,1
CEMPRA PHARMACEUTICALS INC.,CEMPRA PHARMACEUTICALS INC,1
"ADS VENTURES, INC.",ADS VENTURES INC,1
SAINT JOHNS HEALTH CENTER FOUND.,SAINT JOHNS HEALTH CENTER FOUND,1
"Town of Lexington, SC",Town of Lexington SC,1
"CITY OF TROTWOOD, OH",CITY OF TROTWOOD OH,1
"Indian River County, FL",Indian River County FL,1
"BioLytical Laboratories, Inc.",BioLytical Laboratories Inc,1
"MO-St Louis-Emil Avenue, LLC",MO-St Louis-Emil Avenue LLC,1
"Knoxville HMA Holdings, LLC",Knoxville HMA Holdings LLC,1
Hansoll Textile Ltd.,Hansoll Textile Ltd,1
"I-69 Mid-Continent Highway Coalition, Inc.",I-69 Mid-Continent Highway Coalition Inc,1
"COUNTY OF MONTEREY, CALIFORNIA",COUNTY OF MONTEREY CALIFORNIA,1
AUCTIONWATCH.COM,AUCTIONWATCH COM,1
"American Electronics, Inc.",American Electronics Inc,1
"Sithe Energies, Inc.",Sithe Energies Inc,1
"FERRERO, USA",FERRERO USA,1
"SAP AMERICA, INC.",SAP AMERICA INC,1
"J2 Engineering, INC.",J2 Engineering INC,1
Fast Yeti Inc.,Fast Yeti Inc,1
"Mobile Barriers, LLC",Mobile Barriers LLC,1
"PRESIDENTIAL TOWERS, LTD",PRESIDENTIAL TOWERS LTD,1
"Long, Nyquist & Assoc",Long Nyquist & Assoc,1
"Gila River Power, L.P.",Gila River Power L P,1
"Simmons, Browder",Simmons Browder,1
"PROVIDER-LED PROVIDER-CENTERED CARE, LLC",PROVIDER-LED PROVIDER-CENTERED CARE LLC,1
"Niantic, Inc.",Niantic Inc,1
"Burntside Partners, Inc.",Burntside Partners Inc,1
"Zero Energy Systems, LLC",Zero Energy Systems LLC,1
"UNS Electric, Inc.",UNS Electric Inc,1
"City of Birmingham, MI",City of Birmingham MI,1
"Intrepid Potash, Inc.",Intrepid Potash Inc,1
"SECURUS TECHNOLOGIES, INC.",SECURUS TECHNOLOGIES INC,1
"COMPLIANCE, EASTMAN CHEMICAL COMPANY",COMPLIANCE EASTMAN CHEMICAL COMPANY,1
"CHIESA, SHAHINIAN & GIANTOMASI",CHIESA SHAHINIAN & GIANTOMASI,1
"Apollo Management VIII, L.P.",Apollo Management VIII L P,1
"Dunn's Tank Service, Inc.",Dunn's Tank Service Inc,1
LIBERTY MUTUAL GROUP INC.,LIBERTY MUTUAL GROUP INC,1
"American Bondholders Foundation, LLC",American Bondholders Foundation LLC,1
"Union Bank of California, N.A.",Union Bank of California N A,1
"AETHON, INC",AETHON INC,1
U.S. VIRGIN ISLANDS PUBLIC FINANCE AUTHORITY,U S VIRGIN ISLANDS PUBLIC FINANCE AUTHORITY,1
"GOODRICH, B.F.",GOODRICH B F,1
"American Assn of Payers, Administrators & Networks",American Assn of Payers Administrators & Networks,1
"Gamesa Technology Corporation, Inc.",Gamesa Technology Corporation Inc,1
"Neubauer, Joseph",Neubauer Joseph,1
"Rio Grande Valley Sugar Growers, Inc.",Rio Grande Valley Sugar Growers Inc,1
"Phoenix Capital Management, LLC",Phoenix Capital Management LLC,1
Quest Integrated                        ,Quest Integrated,1
"Capital Auto & Truck Auction, Inc.",Capital Auto & Truck Auction Inc,1
GAMET RESOURCES LTD.,GAMET RESOURCES LTD,1
ST. FRANCIS MEDICAL CENTER,ST FRANCIS MEDICAL CENTER,1
"PDQ PRECISION, INC",PDQ PRECISION INC,1
"PENINSULA GAMING, LLC",PENINSULA GAMING LLC,1
"Crown Laboratories, Inc.",Crown Laboratories Inc,1
"IBERDROLA RENEWABLES, INC.",IBERDROLA RENEWABLES INC,1
"EADS-North America, Inc.",EADS-North America Inc,1
"RAPISCAN SYSTEMS, INC.",RAPISCAN SYSTEMS INC,1
"CITY OF HOONAH, AK",CITY OF HOONAH AK,1
"HRK GROUP, INC",HRK GROUP INC,1
"IPEC - AMERICAS, INC.",IPEC - AMERICAS INC,1
"WEST HILLS PARTNERS, L.P.",WEST HILLS PARTNERS L P,1
"FINRA, Financial Industy Regulatory Authority",FINRA Financial Industy Regulatory Authority,1
"RURAL ELECTRIC COOPERATIVE, INC.",RURAL ELECTRIC COOPERATIVE INC,1
INTEGRAL DEVELOPMENT  ,INTEGRAL DEVELOPMENT,1
"VJ Technologies, Inc.",VJ Technologies Inc,1
"Lightstat, Inc.",Lightstat Inc,1
"JOINT VENTURE OF THE MORGANTI GROUP, INC. AND INFILCO DEGREMONT, INC.",JOINT VENTURE OF THE MORGANTI GROUP INC AND INFILCO DEGREMONT INC,1
"Westwood Capital, LLC",Westwood Capital LLC,1
"Sun-Times Media Group, Inc.",Sun-Times Media Group Inc,1
"SRC DEVELOPMENT GROUP, LLC",SRC DEVELOPMENT GROUP LLC,1
"PRIVATEBANCORP, INC.",PRIVATEBANCORP INC,1
"PASTEURIZED EGGS, L.P.",PASTEURIZED EGGS L P,1
"City of Madison, MS",City of Madison MS,1
"Goodman Networks, Inc.",Goodman Networks Inc,1
St. Anthony's Memorial Hospital,St Anthony's Memorial Hospital,1
MELE ASSOCIATES INC.,MELE ASSOCIATES INC,1
"KNI, INC",KNI INC,1
"BIOMASS INVESTMENT GROUP, INC",BIOMASS INVESTMENT GROUP INC,1
"Ivanishvili, Bidzina",Ivanishvili Bidzina,1
Monster.com,Monster com,1
"ASSURETEC SYSTEMS, INC",ASSURETEC SYSTEMS INC,1
Portola Pharmaceuticals Inc.,Portola Pharmaceuticals Inc,1
"Equity Health, LLC",Equity Health LLC,1
Attensity Inc                           ,Attensity Inc,1
"TOWN OF MIDDLETOWN, RI",TOWN OF MIDDLETOWN RI,1
"TOUCHSTONE RESEARCH LABORATORY, LTD.",TOUCHSTONE RESEARCH LABORATORY LTD,1
"DIGITAL FUSION SOLUTIONS, INC",DIGITAL FUSION SOLUTIONS INC,1
"TEAM STRATFORD, LLC",TEAM STRATFORD LLC,1
"KAPLAN, STRANGIS & KAPLAN",KAPLAN STRANGIS & KAPLAN,1
"Provider-Led Provider-Centered Care, LLC",Provider-Led Provider-Centered Care LLC,1
"City of Laurel, MD",City of Laurel MD,1
"MUNICIPALITY OF TOA BAJA, PR",MUNICIPALITY OF TOA BAJA PR,1
"Youth First, Inc.",Youth First Inc,1
"IEX GROUP, INC.",IEX GROUP INC,1
"County of Cole, Missouri",County of Cole Missouri,1
Apio Inc.,Apio Inc,1
"HOFFMAN-LA ROCHE, INC",HOFFMAN-LA ROCHE INC,1
"Kopis Mobile, LLC",Kopis Mobile LLC,1
"City of Evanston, IL",City of Evanston IL,1
"Neptune Regional Transmission System, LLC",Neptune Regional Transmission System LLC,1
"Madison Associates, LLC",Madison Associates LLC,1
"COMMUNITY FUNDS, INC. DBA THE NEW YORK COMMUNITY TRUST",COMMUNITY FUNDS INC DBA THE NEW YORK COMMUNITY TRUST,1
"ESI Enterprises, LLC",ESI Enterprises LLC,1
"180 TURNING LIVES AROUND, INC",180 TURNING LIVES AROUND INC,1
MEDICAL DEVICE MANUFACTURERS  ASSN,MEDICAL DEVICE MANUFACTURERS ASSN,1
Hydroacoustics Inc.,Hydroacoustics Inc,1
"Municipality of Guaynabo, PR",Municipality of Guaynabo PR,1
"Amphastar Pharmaceuticals, Inc.",Amphastar Pharmaceuticals Inc,1
AGRICULTURAL INTERNATIONAL INSURANCE RESEARCH  SERVICES,AGRICULTURAL INTERNATIONAL INSURANCE RESEARCH SERVICES,1
"MANDAN, HIDATSA AND ARIKARA NATION",MANDAN HIDATSA AND ARIKARA NATION,1
"President and CEO, et al, Whitewater Valley Rural Electric Membership Corporation",President and CEO et al Whitewater Valley Rural Electric Membership Corporation,1
"ENVIRONMENTAL DEFENSE FUND, INCORPORATED",ENVIRONMENTAL DEFENSE FUND INCORPORATED,1
"CITY OF PETERSBURG, VIRGINIA",CITY OF PETERSBURG VIRGINIA,1
ParentalRights.org,ParentalRights org,1
"Mid-America Underground, LLC",Mid-America Underground LLC,1
"Mike Smith GM, Inc.",Mike Smith GM Inc,1
"OCCIDENTAL PETROLEUM , INC.",OCCIDENTAL PETROLEUM INC,1
"COURAGE SERVICES, INC",COURAGE SERVICES INC,1
"BUFFALO SUPPLY, INC",BUFFALO SUPPLY INC,1
"Ameresco Quantum, Inc.",Ameresco Quantum Inc,1
"Optim Seismic Data Solutions, Inc.",Optim Seismic Data Solutions Inc,1
"IRON TREE RESEARCH, INC.",IRON TREE RESEARCH INC,1
"Technology Assessment and Transfer, Inc.",Technology Assessment and Transfer Inc,1
HANESBRANDS INC.,HANESBRANDS INC,1
"Code 3 Emergency Partners, LLC",Code 3 Emergency Partners LLC,1
"Enel Green Power North America, Inc. & affiliates",Enel Green Power North America Inc & affiliates,1
"KRINSKY, DR LISA",KRINSKY DR LISA,1
"SanBio, Inc.",SanBio Inc,1
"NCDR, LLC for Kool Smiles",NCDR LLC for Kool Smiles,1
"CONYERS, GA , CITY OF",CONYERS GA CITY OF,1
"Ness, Motley et al",Ness Motley et al,1
J. MILTON & ASSOCIATES,J MILTON & ASSOCIATES,1
"ENVIANCE, INC.",ENVIANCE INC,1
"Demand Media, Inc.",Demand Media Inc,1
"AVANGRID, INC.",AVANGRID INC,1
"YRC Enterprise Services, Inc",YRC Enterprise Services Inc,1
"Titus Labs, Inc.",Titus Labs Inc,1
"Asset Leadership Network, INC",Asset Leadership Network INC,1
"Centennial Mortgage, Inc.",Centennial Mortgage Inc,1
"White River Valley Electric Cooperative, Inc.",White River Valley Electric Cooperative Inc,1
"Clear Channel Communications, Inc.",Clear Channel Communications Inc,1
"Glasco, Kevin",Glasco Kevin,1
"Division of Genetic and Reproductive Toxicology, U.S. FDA/NCTR",Division of Genetic and Reproductive Toxicology U S FDA/NCTR,1
ARMATEC SURVIVABILITY CORP.,ARMATEC SURVIVABILITY CORP,1
"United Phosphorus, Inc.",United Phosphorus Inc,1
"Hood Canal Sand & Gravel, LLC",Hood Canal Sand & Gravel LLC,1
"Christensen, Clayton M",Christensen Clayton M,1
"INTEGRAL SYSTEMS, INC",INTEGRAL SYSTEMS INC,1
"Armor Source, LLC",Armor Source LLC,1
"Nien Hsing Textile Co., Ltd.",Nien Hsing Textile Co Ltd,1
New Energy Corp.,New Energy Corp,1
"VALUE OPTIONS, INC",VALUE OPTIONS INC,1
"SI International, Inc.",SI International Inc,1
Joyce/Dayton Corp.,Joyce/Dayton Corp,1
OMNOVA SOLUTIONS INC.,OMNOVA SOLUTIONS INC,1
"Harvest II Wind Farm, LLC",Harvest II Wind Farm LLC,1
"ALLIEDSIGNAL, INC",ALLIEDSIGNAL INC,1
"Infocrossing, Inc",Infocrossing Inc,1
"EREH Phase I, LLC",EREH Phase I LLC,1
"FULLER CO, H.B.",FULLER CO H B,1
ST. PAUL TRAVELERS COS INC,ST PAUL TRAVELERS COS INC,1
"Thorium Energy, Inc.",Thorium Energy Inc,1
"CITY OF BATTLE GROUND, WA",CITY OF BATTLE GROUND WA,1
Stephen H. Gordon,Stephen H Gordon,1
"OFFICE OF THE MAJORITY LEADER, COMMONWEALTH OF PENNSYLVANIA",OFFICE OF THE MAJORITY LEADER COMMONWEALTH OF PENNSYLVANIA,1
"BERRIOS & SONS, HUGO",BERRIOS & SONS HUGO,1
"BT Americas, Inc",BT Americas Inc,1
"Big Bass, Inc.",Big Bass Inc,1
"ACE Cash Express, Inc.",ACE Cash Express Inc,1
"Martinez, Michael",Martinez Michael,1
"UNITED SURGICAL PARTNERS INTERNATIONAL, INC",UNITED SURGICAL PARTNERS INTERNATIONAL INC,1
"AAPN Holdings, LLC",AAPN Holdings LLC,1
"CONTINENTAL AUTOMOTIVE SYSTEMS US, INC.",CONTINENTAL AUTOMOTIVE SYSTEMS US INC,1
"CITY OF GILLETTE, WY",CITY OF GILLETTE WY,1
"Dana Commercial Vehicle Products, Llc",Dana Commercial Vehicle Products Llc,1
ST. JOSEPH LIGHT & POWER CO,ST JOSEPH LIGHT & POWER CO,1
"Firemaster, Inc.",Firemaster Inc,1
"City of Tuskegee, AL",City of Tuskegee AL,1
"INDRA SYSTEMS, INC",INDRA SYSTEMS INC,1
"Gel-Del Technologies, Inc.",Gel-Del Technologies Inc,1
"LEAPFROG ENTERPRISES, INC.",LEAPFROG ENTERPRISES INC,1
"Rathdrum Power, LLC",Rathdrum Power LLC,1
"Besler, Inc.",Besler Inc,1
"Michelman, Inc.",Michelman Inc,1
"MIDTOWN CENTER, LLC",MIDTOWN CENTER LLC,1
"BRAZOS HIGHER EDUCATION SERVICES CORP, INC",BRAZOS HIGHER EDUCATION SERVICES CORP INC,1
"WHEELABRATOR TECHNOLOGIES, INC",WHEELABRATOR TECHNOLOGIES INC,1
Defense Group Inc.,Defense Group Inc,1
"Best Buy Co., Inc.",Best Buy Co Inc,1
"METRIX TECHNOLOGIES, INC",METRIX TECHNOLOGIES INC,1
"SABIC INNOVATIVE PLASTICS, LLC",SABIC INNOVATIVE PLASTICS LLC,1
"Somnology, Inc.",Somnology Inc,1
"REED ELSEVIER, INC.",REED ELSEVIER INC,1
"Power Ecalene Fuels, Inc.",Power Ecalene Fuels Inc,1
"New Energy USA, LLC",New Energy USA LLC,1
"DESE Research, Incorporated",DESE Research Incorporated,1
"Village of Bellwood, IL",Village of Bellwood IL,1
L.B. FOSTER COMPANY,L B FOSTER COMPANY,1
"Force Protection Industries, Inc.",Force Protection Industries Inc,1
"CITY OF FORT PIERCE, FL",CITY OF FORT PIERCE FL,1
Transocean Sedeco Forex Inc.,Transocean Sedeco Forex Inc,1
"UNITED STATES MARINE, INC.",UNITED STATES MARINE INC,1
mp3.com,mp3 com,1
North America Revsale Inc.,North America Revsale Inc,1
"MERCK & CO., INC",MERCK & CO INC,1
"GAI CONSULTANTS, INC",GAI CONSULTANTS INC,1
ALL ADVANTAGE.COM,ALL ADVANTAGE COM,1
MYFAMILY.COM,MYFAMILY COM,1
"Electro Energy, Inc.",Electro Energy Inc,1
NextEra Energy Inc.,NextEra Energy Inc,1
"Core Care Systems, Inc.",Core Care Systems Inc,1
"MICHELIN NORTH AMERICA, INC",MICHELIN NORTH AMERICA INC,1
"CITY OF NORTH PORT, FL",CITY OF NORTH PORT FL,1
"ALLEGIANCE TELECOM, INC",ALLEGIANCE TELECOM INC,1
"CITY OF PARLIER, CA",CITY OF PARLIER CA,1
"Bendix Commercial Vehicle Systems, LLC",Bendix Commercial Vehicle Systems LLC,1
"Robbins Gioia, Inc.",Robbins Gioia Inc,1
ZAKA SEARCH & RESCUE INC.,ZAKA SEARCH & RESCUE INC,1
"National Strategies, LLC",National Strategies LLC,1
"Board of Commissioners of Shelby County, Indiana",Board of Commissioners of Shelby County Indiana,1
"OAKLAND COUNTY, MI",OAKLAND COUNTY MI,1
"PATRIOT PERFORMANCE MATERIAL, INC",PATRIOT PERFORMANCE MATERIAL INC,1
Ocera Therapeutics Inc.,Ocera Therapeutics Inc,1
"Concerned Citizens for Responsible Development, LLC",Concerned Citizens for Responsible Development LLC,1
"Devon Energy Production Company, L.P.",Devon Energy Production Company L P,1
"SPIRIT AEROSYSTEMS, INC",SPIRIT AEROSYSTEMS INC,1
"CHEN, TIM CHIEN-YEH",CHEN TIM CHIEN-YEH,1
"TRISERV ALLIANCE, LLC",TRISERV ALLIANCE LLC,1
"Meat Importers Council of America, Inc.",Meat Importers Council of America Inc,1
"City of Hot Springs, AR",City of Hot Springs AR,1
"Yamasoto, Fujiwara et al",Yamasoto Fujiwara et al,1
"DEVON GROUP, LLC",DEVON GROUP LLC,1
"SunEdison, Inc.",SunEdison Inc,1
"Woods, Timothy",Woods Timothy,1
THE NEWS CORPORATION LTD.,THE NEWS CORPORATION LTD,1
"Insitu, Inc.",Insitu Inc,1
"ARMOR SOURCE, LLC",ARMOR SOURCE LLC,1
"SECURITY NATIONAL GUARANTY, Inc.",SECURITY NATIONAL GUARANTY Inc,1
"Dynegy Washington Ii, Llc",Dynegy Washington Ii Llc,1
"The LifeCare Group, LLC",The LifeCare Group LLC,1
"PAULSON & CO, INC",PAULSON & CO INC,1
"TRADING TECHNOLOGIES INTERNATIONAL, INC.",TRADING TECHNOLOGIES INTERNATIONAL INC,1
KPMG Advisory  Limited,KPMG Advisory Limited,1
Philip Morris USA Inc.,Philip Morris USA Inc,1
"BRASSFORD, LOCKHART ET AL",BRASSFORD LOCKHART ET AL,1
MS. PATRICIA WOOD,MS PATRICIA WOOD,1
"RIPKEN FOUNDATION, CAL SR.",RIPKEN FOUNDATION CAL SR,1
"CITY OF MARION, IN",CITY OF MARION IN,1
"War Birds, LLC",War Birds LLC,1
"Freedom Financial Network, LLC",Freedom Financial Network LLC,1
"UNITED RENTALS, INC.",UNITED RENTALS INC,1
"Hayes, Inc.",Hayes Inc,1
Dynegy Finance I Inc.,Dynegy Finance I Inc,1
St. Barnabas Hospital,St Barnabas Hospital,1
ASIA PULP & PAPER CO. LTD.,ASIA PULP & PAPER CO LTD,1
"Aveta, Inc.",Aveta Inc,1
"BAE SYSTEMS, INC",BAE SYSTEMS INC,1
American Agip Co. Inc.,American Agip Co Inc,1
"National Association of Beverage Importers, Inc.",National Association of Beverage Importers Inc,1
"Balkany, Rabbi Milton",Balkany Rabbi Milton,1
H. M.,H M,1
Arizona Public Service Co.,Arizona Public Service Co,1
"WAI International, Inc",WAI International Inc,1
"PADI WORLDWIDE CORP & PADI AMERICAS, INC.",PADI WORLDWIDE CORP & PADI AMERICAS INC,1
"DraftKings, Inc.",DraftKings Inc,1
"Orange County, Florida",Orange County Florida,1
"Jurczak, Patricia",Jurczak Patricia,1
Vulcan Inc.,Vulcan Inc,1
"Bio-Energy Systems, Inc.",Bio-Energy Systems Inc,1
ANALOGIC CORP.,ANALOGIC CORP,1
LATONA  ASSOCIATES INC.,LATONA ASSOCIATES INC,1
Perdue Agribusiness Inc.,Perdue Agribusiness Inc,1
"VISION QUEST NATIONAL, LTD",VISION QUEST NATIONAL LTD,1
MT. SANFORD TRIBAL CONSORTIUM,MT SANFORD TRIBAL CONSORTIUM,1
"44 Tech, Inc,",44 Tech Inc,1
"SHUBRICK, LLC",SHUBRICK LLC,1
"FPL Energy Services, Inc.",FPL Energy Services Inc,1
"City of Centennial, CO",City of Centennial CO,1
"City of Findlay, OH",City of Findlay OH,1
"Welch's Food, Inc.",Welch's Food Inc,1
"LIQUID BREAKER, LLC",LIQUID BREAKER LLC,1
"Kidsave Washington, DC",Kidsave Washington DC,1
"Daniels, Arnold Jr",Daniels Arnold Jr,1
"City of Margate, New Jersey",City of Margate New Jersey,1
"Oldcastle Materials, Inc.",Oldcastle Materials Inc,1
IONICS Inc.,IONICS Inc,1
"Solar Star North Carolina II, LLC",Solar Star North Carolina II LLC,1
"Chemring Group, North America",Chemring Group North America,1
"CITY OF SAN ANGELO, TX/OFFICE OF MAYOR",CITY OF SAN ANGELO TX/OFFICE OF MAYOR,1
"OLIVE GROUP NORTH AMERICA, LLC",OLIVE GROUP NORTH AMERICA LLC,1
"CITY OF LAGUNA BEACH, CA",CITY OF LAGUNA BEACH CA,1
"Kratos Defense & Security Solutions, Inc.",Kratos Defense & Security Solutions Inc,1
"Annaly Capital Management, Inc.",Annaly Capital Management Inc,1
"Shorelight Education, LLC",Shorelight Education LLC,1
U.S. Oil and Gas Association,U S Oil and Gas Association,1
PNC BANK N. A.,PNC BANK N A,1
"BUCKEYE POWER GENERATING, LLC",BUCKEYE POWER GENERATING LLC,1
"Coca-Cola Enterprises, Inc.",Coca-Cola Enterprises Inc,1
"Tanana Chiefs Conference, Inc.",Tanana Chiefs Conference Inc,1
"Handy Technologies, Inc.",Handy Technologies Inc,1
"HEALTH NET FEDERAL SERVICES, INC",HEALTH NET FEDERAL SERVICES INC,1
"CREDIT SUISSE SECURITIES , LLC",CREDIT SUISSE SECURITIES LLC,1
ST. CATHARINE COLLEGE,ST CATHARINE COLLEGE,1
"Shell WindEnergy, Inc.",Shell WindEnergy Inc,1
"SAMSUNG ELECTRONICS AMERICA, INC.",SAMSUNG ELECTRONICS AMERICA INC,1
DARLING INTERNATIONAL INC.,DARLING INTERNATIONAL INC,1
"ALSTOM, INC",ALSTOM INC,1
Ostara Nutrient Recovery Technologies Inc.,Ostara Nutrient Recovery Technologies Inc,1
"Rass Hospitality, LLC",Rass Hospitality LLC,1
"Lookingglass Cyber Solutions, LLC",Lookingglass Cyber Solutions LLC,1
"MARRONE BIO INNOVATIONS, INC.",MARRONE BIO INNOVATIONS INC,1
"City of Trotwood, OH",City of Trotwood OH,1
"Energy Cooperative of America, Inc.",Energy Cooperative of America Inc,1
"ENVIRONMENTAL PASTEURIZATION, LLC",ENVIRONMENTAL PASTEURIZATION LLC,1
"Education 2020, Inc",Education 2020 Inc,1
"Greenville Hospital System, Inc.",Greenville Hospital System Inc,1
COUNTERTERRORISM  TECHNOLOGIES CORP,COUNTERTERRORISM TECHNOLOGIES CORP,1
CONSORTIA SP. Z.O.O.,CONSORTIA SP Z O O,1
"City of Denton, TX",City of Denton TX,1
"Desert Power, LLC",Desert Power LLC,1
"Mobile County Water, Sewer & Fire Protection Authority",Mobile County Water Sewer & Fire Protection Authority,1
